,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
15954,15955,39,2166,2017-09-04,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336.0
15955,15956,54,2322,2017-03-15,True,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915.0
15956,15957,0,3020,2017-12-08,True,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165.0
15957,15958,54,533,2017-12-28,True,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915.0
15958,15959,89,3223,2017-04-20,True,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,38482.0
15959,15960,15,1576,2017-11-23,True,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693.0
15960,15961,3,875,2017-10-28,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,34170.0
15964,15965,75,2587,2017-05-31,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859.0
15966,15967,98,2852,2017-08-13,True,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,33259.0
15968,15969,45,3465,2017-03-24,True,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,39298.0
15970,15971,73,905,2017-04-22,True,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499.0
15971,15972,29,1405,2017-05-21,True,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,37874.0
15972,15973,20,2248,2017-06-06,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303.0
15974,15975,23,2606,2017-02-12,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36145.0
15979,15980,0,2059,2017-04-01,True,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339.0
15981,15982,79,1545,2017-04-29,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,35455.0
15983,15984,92,3129,2017-10-10,True,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,40303.0
15984,15985,18,3037,2017-03-27,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,35667.0
15985,15986,77,1556,2017-03-05,True,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,42218.0
15986,15987,80,1097,2017-03-06,True,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,42226.0
15987,15988,41,2868,2017-08-08,True,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693.0
15989,15990,8,1129,2017-11-10,True,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",38216.0
15990,15991,45,2339,2017-02-06,True,Approved,Solex,Standard,medium,medium,441.49,$84.99,38991.0
15993,15994,63,77,2017-05-12,True,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146.0
15994,15995,23,3254,2017-05-25,True,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244.0
15997,15998,65,2900,2017-06-18,True,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,34996.0
15998,15999,61,3042,2017-10-07,True,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,36145.0
15999,16000,29,1413,2017-12-27,True,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696.0
16001,16002,62,3224,2017-10-11,True,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143.0
16002,16003,0,2747,2017-11-20,True,Approved,,,,,889.05,,
16003,16004,38,1142,2017-10-19,True,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618.0
16004,16005,0,129,2017-01-12,True,Approved,Solex,Standard,medium,medium,71.49,$53.62,38573.0
16006,16007,0,2196,2017-03-21,True,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,40779.0
16010,16011,22,3053,2017-03-20,True,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345.0
16011,16012,38,706,2017-06-16,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,38573.0
16014,16015,35,630,2017-08-25,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,36361.0
16015,16016,47,2280,2017-11-14,True,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991.0
16017,16018,42,2966,2017-08-31,True,Approved,OHM Cycles,Road,medium,small,1810.0,"$1,610.90",40672.0
16019,16020,92,1394,2017-04-27,True,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",41434.0
16022,16023,27,1441,2017-02-23,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334.0
16023,16024,5,2569,2017-02-14,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784.0
16025,16026,22,25,2017-02-08,True,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,42696.0
16027,16028,55,3425,2017-07-04,True,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,35707.0
16028,16029,17,725,2017-10-21,True,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079.0
16031,16032,5,1570,2017-04-04,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784.0
16032,16033,0,1481,2017-09-29,True,Approved,,,,,1788.93,,
16033,16034,63,3287,2017-10-15,True,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146.0
16037,16038,0,1103,2017-02-06,True,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,37626.0
16038,16039,14,1840,2017-09-14,True,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",40553.0
16039,16040,33,2929,2017-10-13,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888.0
16041,16042,73,1689,2017-05-08,True,Approved,Solex,Standard,medium,medium,1945.43,$333.18,36668.0
16043,16044,62,1619,2017-06-20,True,Approved,Solex,Standard,medium,medium,478.16,$298.72,42145.0
16046,16047,4,1750,2017-11-04,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,33549.0
16048,16049,53,386,2017-04-08,True,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470.0
16051,16052,64,565,2017-09-09,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047.0
16054,16055,21,2530,2017-03-17,True,Approved,Solex,Standard,medium,large,1071.23,$380.74,34244.0
16059,16060,81,1546,2017-05-30,True,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,41533.0
16062,16063,23,1201,2017-10-09,True,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244.0
16065,16066,93,141,2017-05-12,True,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,36498.0
16067,16068,17,1345,2017-09-29,True,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378.0
16070,16071,79,222,2017-12-10,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873.0
16072,16073,74,2460,2017-11-10,True,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,35470.0
16076,16077,4,541,2017-06-09,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573.0
16078,16079,97,3061,2017-11-01,True,Approved,Solex,Standard,medium,large,202.62,$151.96,38002.0
16079,16080,61,709,2017-06-14,True,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172.0
16080,16081,42,3054,2017-06-15,True,Approved,OHM Cycles,Road,medium,small,1810.0,"$1,610.90",39526.0
16082,16083,26,753,2017-06-11,True,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,33888.0
16083,16084,70,39,2017-08-16,True,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105.0
16084,16085,86,1511,2017-06-25,True,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206.0
16087,16088,13,1664,2017-02-20,True,Approved,Solex,Standard,medium,medium,1163.89,$589.27,39880.0
16089,16090,22,3365,2017-02-27,True,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165.0
16091,16092,17,496,2017-11-15,True,Approved,Solex,Standard,high,medium,1024.66,$614.80,39880.0
16092,16093,10,108,2017-12-20,True,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499.0
16093,16094,13,1915,2017-05-28,True,Approved,Solex,Standard,medium,medium,1163.89,$589.27,37838.0
16095,16096,2,1759,2017-09-17,True,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487.0
16098,16099,66,1245,2017-10-20,True,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487.0
16099,16100,74,1694,2017-10-27,True,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,37873.0
16102,16103,100,2837,2017-08-24,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364.0
16106,16107,66,1531,2017-05-13,True,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,34996.0
16108,16109,67,2223,2017-02-18,True,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647.0
16109,16110,98,2103,2017-02-03,True,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002.0
16111,16112,26,1150,2017-02-03,True,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,38193.0
16113,16114,66,2023,2017-09-24,True,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560.0
16115,16116,53,3074,2017-05-24,True,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,34170.0
16117,16118,1,1620,2017-01-15,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38193.0
16118,16119,33,3101,2017-10-30,True,Approved,OHM Cycles,Road,medium,small,1810.0,"$1,610.90",39526.0
16121,16122,83,1494,2017-08-09,True,Approved,Solex,Touring,medium,large,2083.94,$675.03,42218.0
16122,16123,30,1257,2017-02-06,True,Approved,Solex,Standard,high,medium,748.17,$448.90,37698.0
16123,16124,21,540,2017-06-04,True,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160.0
16124,16125,95,2371,2017-08-18,True,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455.0
16125,16126,63,1672,2017-01-31,True,Approved,Solex,Standard,medium,medium,1483.2,$99.59,40487.0
16128,16129,4,478,2017-07-06,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,33549.0
16130,16131,80,175,2017-04-23,True,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455.0
16133,16134,4,1457,2017-10-26,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,40649.0
16134,16135,87,2033,2017-01-05,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410.0
16135,16136,2,791,2017-08-29,True,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245.0
16137,16138,69,2155,2017-11-01,True,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879.0
16139,16140,86,1386,2017-02-05,True,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206.0
16142,16143,41,2835,2017-04-02,True,Approved,Solex,Road,medium,medium,416.98,$312.74,35560.0
16143,16144,10,1152,2017-02-23,True,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41345.0
16144,16145,40,3448,2017-05-12,True,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823.0
16145,16146,45,2465,2017-10-17,True,Approved,Solex,Standard,medium,medium,441.49,$84.99,41009.0
16146,16147,54,923,2017-11-02,True,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145.0
16147,16148,10,1119,2017-09-14,True,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,37838.0
16148,16149,62,951,2017-11-12,True,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143.0
16151,16152,78,280,2017-11-02,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,42218.0
16154,16155,44,996,2017-03-30,True,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,36498.0
16155,16156,98,2758,2017-10-12,True,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002.0
16156,16157,56,3329,2017-06-11,True,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244.0
16157,16158,40,1567,2017-12-06,True,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750.0
16162,16163,87,1333,2017-06-12,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410.0
16163,16164,6,1946,2017-09-04,True,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37659.0
16170,16171,80,2534,2017-10-24,True,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,33429.0
16171,16172,3,1988,2017-06-13,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,38859.0
16174,16175,62,1762,2017-05-14,True,Approved,Solex,Standard,medium,medium,478.16,$298.72,38647.0
16175,16176,9,133,2017-05-21,True,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,38216.0
16177,16178,28,2101,2017-12-10,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",34244.0
16181,16182,19,2823,2017-12-18,True,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880.0
16183,16184,81,2861,2017-01-03,True,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,42218.0
16187,16188,33,2833,2017-02-22,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",35560.0
16191,16192,39,1300,2017-11-04,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336.0
16194,16195,13,1253,2017-12-16,True,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560.0
16195,16196,32,540,2017-10-12,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337.0
16197,16198,52,1292,2017-06-11,True,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220.0
16199,16200,61,1001,2017-04-09,True,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172.0
16200,16201,20,3015,2017-09-04,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",41701.0
16201,16202,34,1076,2017-12-13,True,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698.0
16202,16203,92,2420,2017-08-13,True,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259.0
16203,16204,53,3080,2017-10-28,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298.0
16205,16206,33,3473,2017-10-07,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",36498.0
16206,16207,26,2780,2017-02-23,True,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,33552.0
16207,16208,1,523,2017-07-10,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,38258.0
16208,16209,54,524,2017-04-16,True,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915.0
16209,16210,98,2447,2017-11-02,True,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,34556.0
16214,16215,62,2869,2017-01-05,True,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143.0
16215,16216,70,1792,2017-12-03,True,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105.0
16216,16217,6,2239,2017-10-18,True,Approved,Solex,Standard,high,medium,748.17,$448.90,37337.0
16217,16218,21,357,2017-11-22,True,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160.0
16218,16219,67,237,2017-01-30,True,Approved,Solex,Standard,medium,large,1071.23,$380.74,34115.0
16219,16220,50,1952,2017-01-22,True,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,35707.0
16223,16224,0,3252,2017-03-18,True,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38206.0
16226,16227,6,1752,2017-10-03,True,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37659.0
16227,16228,91,2989,2017-06-25,True,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,35455.0
16228,16229,94,3196,2017-08-03,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434.0
16230,16231,21,1324,2017-02-24,True,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160.0
16232,16233,53,2033,2017-11-14,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298.0
16233,16234,22,2491,2017-09-16,True,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165.0
16238,16239,69,37,2017-11-09,True,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553.0
16240,16241,90,1768,2017-09-29,True,Approved,Solex,Standard,low,medium,945.04,$507.58,35052.0
16241,16242,79,1683,2017-08-18,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,42218.0
16242,16243,89,2653,2017-01-03,True,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079.0
16243,16244,31,253,2017-12-13,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,33888.0
16245,16246,84,2786,2017-04-06,True,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,34079.0
16246,16247,54,1938,2017-03-14,True,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,42295.0
16248,16249,0,467,2017-03-30,True,Approved,,,,,2020.14,,
16249,16250,0,1405,2017-08-22,True,Approved,OHM Cycles,Road,high,large,12.01,$7.21,34165.0
16250,16251,14,2851,2017-03-25,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",34165.0
16257,16258,14,2055,2017-12-30,True,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996.0
16260,16261,72,346,2017-07-06,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710.0
16261,16262,53,3280,2017-08-01,True,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,37499.0
16262,16263,58,1483,2017-01-08,True,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,34143.0
16265,16266,3,1475,2017-11-14,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,38859.0
16267,16268,8,67,2017-09-05,True,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649.0
16268,16269,0,2089,2017-08-05,True,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165.0
16269,16270,55,547,2017-03-01,True,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823.0
16273,16274,5,577,2017-10-04,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,39298.0
16276,16277,0,1817,2017-11-29,True,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165.0
16279,16280,38,2599,2017-05-09,True,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618.0
16280,16281,31,1444,2017-09-28,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031.0
16281,16282,3,2934,2017-10-16,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,37873.0
16282,16283,84,3401,2017-07-21,True,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38482.0
16285,16286,0,2712,2017-05-18,True,Approved,Solex,Standard,medium,medium,478.16,$298.72,33879.0
16286,16287,72,55,2017-01-10,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,37499.0
16289,16290,21,1521,2017-09-16,True,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160.0
16290,16291,93,3033,2017-07-25,True,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750.0
16292,16293,7,2050,2017-10-31,True,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258.0
16293,16294,100,2897,2017-03-06,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364.0
16296,16297,17,2641,2017-08-01,True,Approved,Solex,Standard,high,medium,1024.66,$614.80,40303.0
16297,16298,79,393,2017-08-06,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,41533.0
16300,16301,41,2702,2017-05-29,True,Approved,Solex,Road,medium,medium,416.98,$312.74,41064.0
16301,16302,65,912,2017-04-17,True,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,38647.0
16304,16305,62,1056,2017-06-23,True,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143.0
16305,16306,2,3299,2017-04-24,True,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245.0
16306,16307,40,313,2017-09-12,True,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,35560.0
16308,16309,57,671,2017-02-12,True,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259.0
16311,16312,80,2299,2017-10-22,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,40410.0
16312,16313,9,1684,2017-11-28,True,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549.0
16314,16315,46,1561,2017-07-18,True,Approved,Solex,Standard,low,medium,1289.85,$74.51,37668.0
16317,16318,35,1256,2017-06-02,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688.0
16318,16319,42,1736,2017-10-30,True,Approved,OHM Cycles,Road,medium,small,1810.0,"$1,610.90",39526.0
16321,16322,46,2640,2017-10-03,True,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427.0
16322,16323,81,3087,2017-09-16,True,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33429.0
16323,16324,17,3423,2017-09-10,True,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378.0
16330,16331,19,2604,2017-09-28,True,Approved,OHM Cycles,Road,high,large,12.01,$7.21,40303.0
16332,16333,63,1062,2017-12-28,True,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146.0
16336,16337,99,1648,2017-07-23,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556.0
16337,16338,0,1710,2017-06-17,True,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002.0
16339,16340,0,3462,2017-11-16,True,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482.0
16340,16341,48,491,2017-03-14,True,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,39915.0
16341,16342,71,3135,2017-02-13,True,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996.0
16345,16346,95,861,2017-09-12,True,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455.0
16348,16349,2,2467,2017-09-11,True,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245.0
16349,16350,0,314,2017-08-03,True,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,34556.0
16351,16352,97,305,2017-11-27,True,Approved,Solex,Standard,medium,large,202.62,$151.96,42458.0
16353,16354,7,2152,2017-12-29,True,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,37838.0
16355,16356,92,463,2017-10-24,True,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",36833.0
16356,16357,67,515,2017-06-12,True,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160.0
16357,16358,10,703,2017-12-29,True,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701.0
16361,16362,0,1470,2017-12-29,True,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668.0
16364,16365,1,595,2017-05-24,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688.0
16367,16368,93,634,2017-09-28,True,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833.0
16369,16370,37,2657,2017-07-01,True,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361.0
16371,16372,99,404,2017-04-27,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,33364.0
16374,16375,85,377,2017-04-26,True,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218.0
16375,16376,33,1887,2017-09-03,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",37698.0
16376,16377,12,2560,2017-09-02,True,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216.0
16383,16384,51,2067,2017-08-29,True,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41009.0
16385,16386,40,3401,2017-05-15,True,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,39427.0
16387,16388,51,941,2017-03-16,True,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41064.0
16389,16390,70,783,2017-06-18,True,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,36367.0
16393,16394,60,3228,2017-04-07,True,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779.0
16394,16395,27,1661,2017-05-26,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334.0
16396,16397,44,2762,2017-12-08,True,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672.0
16397,16398,43,2160,2017-01-01,True,Approved,Solex,Standard,medium,medium,1151.96,$649.49,41009.0
16398,16399,15,2005,2017-07-13,True,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915.0
16400,16401,92,213,2017-03-30,True,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,36146.0
16402,16403,78,132,2017-12-05,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,35455.0
16403,16404,27,1698,2017-04-08,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,42696.0
16404,16405,5,2699,2017-04-24,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,41701.0
16406,16407,33,357,2017-10-11,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888.0
16411,16412,98,553,2017-12-11,True,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002.0
16413,16414,92,3086,2017-11-04,True,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259.0
16416,16417,36,305,2017-03-13,True,Approved,Solex,Standard,low,medium,945.04,$507.58,35052.0
16417,16418,92,820,2017-03-08,True,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259.0
16419,16420,58,2385,2017-11-22,True,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295.0
16422,16423,9,1,2017-12-09,True,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,37838.0
16427,16428,52,2168,2017-02-12,True,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,33259.0
16428,16429,33,325,2017-04-24,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",40336.0
16429,16430,36,3431,2017-03-25,True,Approved,Solex,Standard,low,medium,945.04,$507.58,35052.0
16430,16431,44,29,2017-08-30,True,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672.0
16432,16433,40,1384,2017-04-30,True,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750.0
16433,16434,3,206,2017-10-14,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167.0
16434,16435,82,2885,2017-06-15,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226.0
16437,16438,3,1317,2017-05-09,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,37873.0
16439,16440,34,2909,2017-10-08,True,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216.0
16440,16441,83,732,2017-06-06,True,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533.0
16441,16442,70,3474,2017-10-20,True,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,36367.0
16445,16446,62,943,2017-03-10,True,Approved,Solex,Standard,medium,medium,478.16,$298.72,40487.0
16448,16449,33,1683,2017-10-09,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",35052.0
16451,16452,6,2156,2017-06-16,True,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,40649.0
16453,16454,13,1156,2017-11-20,True,Approved,Solex,Standard,medium,medium,1163.89,$589.27,35378.0
16460,16461,83,3108,2017-10-30,True,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533.0
16461,16462,34,2762,2017-05-30,True,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698.0
