,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
14800,14801,98,201,2017-09-05,False,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002.0
14802,14803,46,1332,2017-11-25,False,Approved,Solex,Standard,low,medium,1289.85,$74.51,41064.0
14804,14805,67,1314,2017-08-12,False,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,42710.0
14805,14806,83,2169,2017-09-04,False,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533.0
14808,14809,32,1372,2017-02-18,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337.0
14809,14810,29,2036,2017-04-13,False,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696.0
14811,14812,60,2615,2017-01-18,False,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",41047.0
14819,14820,2,504,2017-02-09,False,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,38647.0
14820,14821,66,985,2017-05-20,False,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560.0
14821,14822,54,1761,2017-12-12,False,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,33259.0
14822,14823,0,2099,2017-10-28,False,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34115.0
14827,14828,3,841,2017-01-31,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,38991.0
14828,14829,0,1821,2017-04-04,False,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002.0
14829,14830,57,2910,2017-08-31,False,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,42295.0
14830,14831,15,2618,2017-03-31,False,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693.0
14831,14832,5,2946,2017-11-29,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,42560.0
14835,14836,0,1738,2017-11-03,False,Approved,,,,,587.02,,
14840,14841,16,1243,2017-06-14,False,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",34586.0
14841,14842,38,1802,2017-01-16,False,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618.0
14844,14845,28,2197,2017-08-07,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33455.0
14845,14846,0,2192,2017-03-05,False,Approved,,,,,1919.23,,
14846,14847,73,2091,2017-05-13,False,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499.0
14849,14850,87,19,2017-03-25,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410.0
14851,14852,0,2989,2017-07-31,False,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,41047.0
14852,14853,8,250,2017-02-18,False,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",34586.0
14853,14854,84,820,2017-03-22,False,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879.0
14858,14859,41,3221,2017-09-10,False,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,35378.0
14860,14861,13,616,2017-02-19,False,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618.0
14861,14862,50,1160,2017-01-25,False,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668.0
14862,14863,35,2240,2017-06-11,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,33549.0
14864,14865,91,2452,2017-11-25,False,Approved,Solex,Standard,medium,medium,100.35,$75.26,38002.0
14869,14870,22,3500,2017-01-11,False,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165.0
14870,14871,27,1711,2017-04-14,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,35052.0
14873,14874,55,1388,2017-10-08,False,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823.0
14874,14875,59,2548,2017-01-04,False,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170.0
14876,14877,3,2638,2017-08-27,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,40784.0
14878,14879,63,94,2017-11-17,False,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146.0
14879,14880,45,226,2017-09-05,False,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071.0
14885,14886,1,1128,2017-07-20,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245.0
14886,14887,43,3108,2017-06-30,False,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498.0
14887,14888,0,76,2017-03-25,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,37698.0
14891,14892,69,2217,2017-02-13,False,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879.0
14894,14895,25,2989,2017-09-18,False,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",42295.0
14895,14896,0,1714,2017-01-27,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,40336.0
14898,14899,69,10,2017-08-09,False,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,38859.0
14899,14900,37,783,2017-03-01,False,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36146.0
14901,14902,62,2270,2017-06-19,False,Approved,Solex,Standard,medium,medium,478.16,$298.72,41245.0
14902,14903,80,2700,2017-01-31,False,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455.0
14903,14904,78,2533,2017-05-14,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,42218.0
14905,14906,100,65,2017-06-22,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,38193.0
14906,14907,38,1971,2017-01-15,False,Approved,Solex,Standard,medium,medium,1577.53,$826.51,39427.0
14908,14909,52,2973,2017-07-16,False,Approved,Solex,Road,medium,large,1777.8,$820.78,40670.0
14909,14910,73,1482,2017-02-27,False,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499.0
14910,14911,17,351,2017-10-20,False,Approved,Solex,Standard,high,medium,1024.66,$614.80,42404.0
14911,14912,2,2908,2017-05-29,False,Approved,Solex,Standard,medium,medium,71.49,$53.62,37659.0
14913,14914,68,3228,2017-03-31,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410.0
14914,14915,41,1982,2017-09-07,False,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,35160.0
14915,14916,67,1739,2017-09-17,False,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647.0
14916,14917,5,1695,2017-04-22,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573.0
14917,14918,63,2165,2017-08-08,False,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146.0
14920,14921,2,590,2017-09-11,False,Approved,Solex,Standard,medium,medium,71.49,$53.62,41167.0
14922,14923,68,2702,2017-05-24,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,42105.0
14923,14924,70,1513,2017-05-11,False,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,34996.0
14928,14929,62,639,2017-03-23,False,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143.0
14929,14930,32,938,2017-09-08,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337.0
14933,14934,70,647,2017-02-02,False,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,36833.0
14934,14935,36,2812,2017-07-15,False,Approved,Solex,Standard,low,medium,1289.85,$74.51,35470.0
14936,14937,26,1597,2017-03-26,False,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115.0
14937,14938,57,1906,2017-04-21,False,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259.0
14939,14940,24,570,2017-11-25,False,Approved,Solex,Road,medium,large,1777.8,$820.78,34115.0
14942,14943,21,3064,2017-05-23,False,Approved,Solex,Standard,medium,large,1071.23,$380.74,34165.0
14944,14945,59,145,2017-05-24,False,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170.0
14945,14946,35,539,2017-09-09,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688.0
14948,14949,3,648,2017-02-01,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167.0
14949,14950,44,445,2017-05-15,False,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672.0
14952,14953,0,1358,2017-11-05,False,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37874.0
14954,14955,75,2793,2017-03-06,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,33429.0
14956,14957,22,1580,2017-04-16,False,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345.0
14958,14959,0,2045,2017-09-13,False,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367.0
14961,14962,78,2190,2017-07-01,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193.0
14962,14963,6,1176,2017-10-14,False,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,42560.0
14963,14964,49,2385,2017-10-31,False,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064.0
14964,14965,31,1616,2017-06-05,False,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,39031.0
14966,14967,3,3204,2017-08-04,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,42145.0
14970,14971,63,2787,2017-11-23,False,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146.0
14972,14973,22,2063,2017-03-11,False,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165.0
14973,14974,26,2388,2017-07-02,False,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115.0
14975,14976,12,775,2017-10-26,False,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216.0
14976,14977,97,1772,2017-07-15,False,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,42560.0
14978,14979,5,1678,2017-10-23,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,40649.0
14983,14984,42,2576,2017-05-07,False,Approved,OHM Cycles,Road,medium,small,1810.0,"$1,610.90",39526.0
14984,14985,4,3495,2017-02-11,False,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146.0
14986,14987,53,442,2017-02-06,False,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470.0
14987,14988,38,1460,2017-05-15,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,42145.0
14989,14990,96,174,2017-10-26,False,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539.0
14990,14991,22,2071,2017-02-14,False,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165.0
14994,14995,82,2712,2017-01-04,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,37337.0
14997,14998,23,3246,2017-05-18,False,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244.0
14998,14999,14,1507,2017-08-31,False,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",40553.0
15002,15003,67,2540,2017-07-29,False,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,42710.0
15003,15004,38,933,2017-09-14,False,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618.0
15007,15008,64,3210,2017-12-21,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047.0
15010,15011,54,3104,2017-07-26,False,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,42295.0
15011,15012,49,1585,2017-06-24,False,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,33259.0
15013,15014,35,1405,2017-06-03,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41167.0
15014,15015,34,2784,2017-10-17,False,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698.0
15015,15016,57,1101,2017-09-08,False,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259.0
15016,15017,76,1411,2017-08-07,False,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41533.0
15018,15019,57,2537,2017-05-31,False,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,41047.0
15020,15021,77,3115,2017-06-09,False,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553.0
15021,15022,90,1726,2017-04-27,False,Approved,Solex,Standard,low,medium,945.04,$507.58,35052.0
15023,15024,1,8,2017-04-21,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,35667.0
15024,15025,94,2598,2017-10-04,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434.0
15025,15026,64,1619,2017-06-25,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,40410.0
15028,15029,28,2955,2017-05-15,False,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649.0
15030,15031,91,833,2017-05-10,False,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,35455.0
15038,15039,94,2169,2017-02-05,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434.0
15042,15043,13,1219,2017-08-30,False,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560.0
15043,15044,18,2912,2017-01-05,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226.0
15045,15046,0,1151,2017-01-05,False,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,42218.0
15046,15047,42,990,2017-07-21,False,Approved,OHM Cycles,Road,medium,small,1810.0,"$1,610.90",34071.0
15047,15048,5,3127,2017-02-14,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784.0
15049,15050,3,1462,2017-07-27,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,39298.0
15051,15052,0,88,2017-03-12,False,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,34143.0
15052,15053,0,2422,2017-05-19,False,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696.0
15054,15055,24,2513,2017-09-15,False,Approved,Solex,Road,medium,large,1777.8,$820.78,40670.0
15055,15056,7,2506,2017-06-01,False,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258.0
15056,15057,89,360,2017-02-03,False,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079.0
15058,15059,74,768,2017-05-23,False,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,37873.0
15059,15060,40,3216,2017-11-09,False,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,41848.0
15063,15064,67,1056,2017-12-06,False,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647.0
15064,15065,24,884,2017-05-11,False,Approved,Solex,Road,medium,large,1777.8,$820.78,40670.0
15066,15067,0,1331,2017-02-08,False,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707.0
15067,15068,9,1638,2017-12-03,False,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,37838.0
15068,15069,43,32,2017-01-14,False,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498.0
15069,15070,70,849,2017-10-29,False,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105.0
15070,15071,63,3050,2017-07-02,False,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115.0
15075,15076,45,2538,2017-10-09,False,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,33549.0
15078,15079,12,3452,2017-12-28,False,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,34170.0
15080,15081,25,1458,2017-06-01,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404.0
15082,15083,60,1129,2017-03-14,False,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",38647.0
15083,15084,47,2880,2017-09-22,False,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991.0
15085,15086,52,3422,2017-11-01,False,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220.0
15086,15087,50,3210,2017-01-15,False,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668.0
15092,15093,73,380,2017-06-20,False,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499.0
15095,15096,32,894,2017-01-03,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,$707.40,34079.0
15096,15097,39,1925,2017-12-25,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,35560.0
15101,15102,35,1375,2017-05-24,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,37337.0
15102,15103,63,1610,2017-07-30,False,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,42696.0
15107,15108,11,3094,2017-04-08,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298.0
15109,15110,56,883,2017-11-13,False,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707.0
15113,15114,88,3296,2017-03-13,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,38482.0
15115,15116,9,2502,2017-04-10,False,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,38216.0
15116,15117,3,3215,2017-03-25,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,34115.0
15117,15118,26,1557,2017-01-24,False,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115.0
15123,15124,9,1001,2017-02-10,False,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549.0
15125,15126,19,1270,2017-03-24,False,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880.0
15127,15128,20,626,2017-02-09,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303.0
15128,15129,95,1068,2017-01-17,False,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,38002.0
15130,15131,35,2899,2017-11-30,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688.0
15131,15132,41,3335,2017-08-17,False,Approved,Solex,Road,medium,medium,416.98,$312.74,35560.0
15134,15135,91,409,2017-05-17,False,Approved,Solex,Standard,medium,medium,100.35,$75.26,37626.0
15135,15136,89,1024,2017-11-26,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,38991.0
15136,15137,41,1178,2017-11-16,False,Approved,Solex,Road,medium,medium,416.98,$312.74,35560.0
15138,15139,96,315,2017-03-16,False,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539.0
15139,15140,52,704,2017-08-26,False,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220.0
15141,15142,77,1216,2017-03-06,False,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,35455.0
15143,15144,96,1322,2017-02-15,False,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539.0
15146,15147,22,1117,2017-01-10,False,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165.0
15147,15148,0,3150,2017-04-26,False,Approved,,,,,1224.41,,
15150,15151,13,3153,2017-07-11,False,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618.0
15154,15155,32,1727,2017-08-28,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,$707.40,35667.0
15161,15162,97,463,2017-03-13,False,Approved,Solex,Standard,medium,large,202.62,$151.96,42458.0
15162,15163,2,1929,2017-09-17,False,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245.0
15163,15164,34,1578,2017-12-14,False,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,40303.0
15170,15171,7,1539,2017-04-02,False,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,37838.0
15171,15172,76,2371,2017-09-28,False,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",42458.0
15172,15173,31,461,2017-11-01,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,40618.0
15179,15180,31,707,2017-07-01,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,40618.0
15180,15181,44,2355,2017-10-21,False,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,34071.0
15181,15182,72,274,2017-08-03,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,38859.0
15183,15184,63,2354,2017-09-02,False,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146.0
15184,15185,58,1534,2017-01-03,False,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295.0
15187,15188,82,3,2017-03-24,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,37499.0
15191,15192,47,3131,2017-08-04,False,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",35470.0
15193,15194,98,984,2017-07-19,False,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002.0
15196,15197,88,652,2017-10-10,False,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",35378.0
15201,15202,35,2753,2017-08-21,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,39526.0
15204,15205,87,123,2017-01-01,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410.0
15205,15206,67,322,2017-01-11,False,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,37499.0
15206,15207,100,1171,2017-11-26,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,37873.0
15207,15208,7,1508,2017-01-10,False,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,33549.0
15215,15216,38,1793,2017-06-13,False,Approved,Solex,Standard,medium,medium,1577.53,$826.51,35560.0
15218,15219,15,660,2017-10-25,False,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915.0
15221,15222,5,2837,2017-02-08,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784.0
15222,15223,60,1374,2017-10-02,False,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779.0
15223,15224,67,1501,2017-03-02,False,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,36668.0
15225,15226,78,700,2017-09-15,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193.0
15227,15228,47,2253,2017-10-07,False,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",41848.0
15230,15231,4,1441,2017-07-25,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573.0
15231,15232,12,2871,2017-03-01,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,37873.0
15232,15233,7,1102,2017-07-04,False,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,33429.0
15233,15234,45,3105,2017-05-17,False,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071.0
15234,15235,10,3103,2017-10-09,False,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701.0
15235,15236,71,3113,2017-05-17,False,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",38193.0
15240,15241,73,239,2017-07-07,False,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499.0
15243,15244,98,1111,2017-12-10,False,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,39915.0
15246,15247,76,1964,2017-06-04,False,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41533.0
15247,15248,75,1037,2017-03-18,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859.0
15248,15249,53,1415,2017-07-18,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298.0
15249,15250,72,1947,2017-02-08,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710.0
15251,15252,15,1102,2017-01-07,False,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,41345.0
15252,15253,70,2379,2017-02-18,False,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42710.0
15253,15254,73,3280,2017-03-25,False,Approved,Solex,Standard,medium,medium,1945.43,$333.18,35470.0
15255,15256,65,363,2017-04-29,False,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,33455.0
15257,15258,62,73,2017-05-29,False,Approved,Solex,Standard,medium,medium,478.16,$298.72,42105.0
15259,15260,77,800,2017-10-06,False,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553.0
15261,15262,1,41,2017-01-24,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688.0
15262,15263,5,1342,2017-03-02,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,38258.0
15263,15264,72,1548,2017-03-26,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,38859.0
15266,15267,28,2421,2017-05-27,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",37337.0
15267,15268,0,1830,2017-10-07,False,Approved,,,,,1535.84,,
15269,15270,3,195,2017-12-30,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167.0
15270,15271,15,261,2017-01-02,False,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693.0
15274,15275,13,2294,2017-02-10,False,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560.0
15276,15277,34,989,2017-12-05,False,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,41064.0
15280,15281,38,417,2017-07-02,False,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618.0
15281,15282,32,2313,2017-11-09,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337.0
15284,15285,86,1776,2017-07-16,False,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206.0
15286,15287,68,596,2017-09-25,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410.0
15291,15292,40,344,2017-05-01,False,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,40779.0
15292,15293,31,1644,2017-01-24,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031.0
15293,15294,100,3350,2017-05-02,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,41922.0
15295,15296,66,2647,2017-11-08,False,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560.0
15301,15302,44,374,2017-07-21,False,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,37668.0
15305,15306,17,2765,2017-06-05,False,Approved,Solex,Standard,high,medium,1024.66,$614.80,41345.0
15308,15309,43,3103,2017-03-06,False,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498.0
15309,15310,100,444,2017-11-08,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364.0
15311,15312,70,737,2017-07-20,False,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105.0
15313,15314,96,307,2017-03-18,False,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",33364.0
15315,15316,0,2955,2017-04-05,False,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482.0
15318,15319,2,520,2017-12-05,False,Approved,Solex,Standard,medium,medium,71.49,$53.62,40784.0
15319,15320,17,377,2017-01-22,False,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378.0
15320,15321,73,1551,2017-07-07,False,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499.0
15321,15322,99,2501,2017-05-01,False,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556.0
15322,15323,60,884,2017-12-01,False,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779.0
15323,15324,95,2134,2017-07-14,False,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37874.0
15324,15325,62,1832,2017-10-07,False,Approved,Solex,Standard,medium,medium,478.16,$298.72,40410.0
15325,15326,6,2214,2017-08-21,False,Approved,Solex,Standard,high,medium,748.17,$448.90,36361.0
15327,15328,87,3177,2017-09-24,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,$707.40,35667.0
15331,15332,4,2883,2017-08-12,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38216.0
15332,15333,7,1338,2017-05-13,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888.0
15333,15334,62,3204,2017-11-26,False,Approved,Solex,Standard,medium,medium,478.16,$298.72,38573.0
15340,15341,45,2921,2017-06-29,False,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071.0
