customer_id,length,recency,frequency,monetary,L_score,R_score,F_score,M_score,LRFM_score_combined,LRFM_segment_combined
3347,315,108,4,3296.39,3,2,3,3,3233,At Risk Customer
3348,248,150,2,1676.6200000000001,2,2,1,1,2211,New Customer Low Value
3349,314,263,3,4286.9400000000005,3,1,2,3,3123,Reactivated Spender
335,345,25,2,2234.34,4,4,1,2,4412,Occasional Spender
3350,270,270,1,1538.99,2,1,1,1,2111,New Customer Low Value
3351,319,40,4,5905.95,3,3,3,4,3334,Top Tier Loyalist
3352,125,38,4,3930.0,1,3,3,3,1333,New Customer High Value
3353,313,253,3,2066.63,3,1,2,2,3122,Inactive Customer
3354,287,287,1,1129.13,3,1,1,1,3111,Inactive Customer
3355,140,140,1,1071.23,1,2,1,1,1211,New Customer Low Value
3356,263,248,2,2052.76,2,1,1,2,2112,New Customer Low Value
3357,315,315,1,912.52,3,1,1,1,3111,Inactive Customer
3358,335,98,5,6029.48,4,2,4,4,4244,At Risk Customer
3359,254,254,1,290.62,2,1,1,1,2111,New Customer Low Value
336,266,266,1,360.4,2,1,1,1,2111,New Customer Low Value
3360,303,88,6,3776.08,3,2,4,3,3243,At Risk Customer
3361,336,45,2,3071.8399999999997,4,3,1,3,4313,Occasional Spender
3362,267,87,2,672.4,2,2,1,1,2211,New Customer Low Value
3363,358,52,5,4808.63,4,3,4,4,4344,Top Tier Loyalist
3364,327,276,2,2613.09,3,1,1,2,3112,Inactive Customer
3365,307,72,4,3636.73,3,3,3,3,3333,Top Tier Loyalist
3366,187,187,1,1198.46,1,1,1,1,1111,New Customer Low Value
3367,293,83,4,5553.099999999999,3,2,3,4,3234,At Risk Customer
3368,345,44,4,4163.73,4,3,3,3,4333,Top Tier Loyalist
3369,251,77,3,3597.2200000000003,2,3,2,3,2323,New Customer High Spender
337,243,243,1,1024.66,2,1,1,1,2111,New Customer Low Value
3370,333,43,2,1555.22,4,3,1,1,4311,Occasional Spender
3371,336,42,7,6535.12,4,3,4,4,4344,Top Tier Loyalist
3372,185,64,3,3579.04,1,3,2,3,1323,New Customer High Spender
3373,288,91,3,4441.49,3,2,2,3,3223,Reactivated Spender
3374,94,94,1,1890.39,1,2,1,2,1212,New Customer Low Value
3375,360,13,6,5673.67,4,4,4,4,4444,Top Tier Loyalist
3376,137,94,2,1042.92,1,2,1,1,1211,New Customer Low Value
3377,314,78,4,4071.12,3,3,3,3,3333,Top Tier Loyalist
3378,140,140,1,2091.47,1,2,1,2,1212,New Customer Low Value
3379,269,21,3,4192.1900000000005,2,4,2,3,2423,New Customer High Spender
338,299,11,6,7111.83,3,4,4,4,3444,Top Tier Loyalist
3380,198,151,2,2113.63,1,2,1,2,1212,New Customer Low Value
3381,270,196,2,1880.11,2,1,1,2,2112,New Customer Low Value
3382,362,77,4,3034.52,4,3,3,3,4333,Top Tier Loyalist
3383,329,30,3,5553.84,3,4,2,4,3424,Occasional Spender
3384,297,297,1,227.88,3,1,1,1,3111,Inactive Customer
3385,288,117,2,2453.2,3,2,1,2,3212,Inactive Customer
3386,85,8,2,2337.48,1,4,1,2,1412,New Customer Low Value
3387,241,83,6,7508.01,2,2,4,4,2244,New Customer High Value
3388,211,104,3,3027.42,2,2,2,3,2223,New Customer High Potential
3389,364,82,3,1970.6100000000001,4,2,2,2,4222,Inactive Customer
339,265,59,5,6459.18,2,3,4,4,2344,New Customer High Value
3391,324,20,4,3516.9900000000002,3,4,3,3,3433,Top Tier Loyalist
3393,336,154,2,1319.1399999999999,4,2,1,1,4211,Inactive Customer
3394,20,20,1,1577.53,1,4,1,1,1411,New Customer Low Value
3395,129,61,3,1910.77,1,3,2,2,1322,New Customer Low Value
3397,90,90,1,544.05,1,2,1,1,1211,New Customer Low Value
3398,274,66,2,1705.0700000000002,2,3,1,1,2311,New Customer Low Value
3399,310,38,3,3822.3199999999997,3,3,2,3,3323,Occasional Spender
34,265,183,3,4853.66,2,1,2,4,2124,New Customer High Potential
340,223,223,1,574.64,2,1,1,1,2111,New Customer Low Value
3400,301,27,3,2506.51,3,4,2,2,3422,Occasional Spender
3401,230,67,5,5619.38,2,3,4,4,2344,New Customer High Value
3402,310,13,5,6634.25,3,4,4,4,3444,Top Tier Loyalist
3403,134,134,1,1635.3,1,2,1,1,1211,New Customer Low Value
3404,79,52,3,3265.3599999999997,1,3,2,3,1323,New Customer High Spender
3405,319,70,5,4835.26,3,3,4,4,3344,Top Tier Loyalist
3406,237,104,4,5689.7,2,2,3,4,2234,New Customer High Value
3407,198,60,4,2902.18,1,3,3,2,1332,1332
3409,335,74,5,6757.48,4,3,4,4,4344,Top Tier Loyalist
341,135,135,1,1977.36,1,2,1,2,1212,New Customer Low Value
3410,333,242,3,2965.8900000000003,4,1,2,3,4123,Reactivated Spender
3411,349,31,6,9342.86,4,4,4,4,4444,Top Tier Loyalist
3412,55,55,1,1386.84,1,3,1,1,1311,New Customer Low Value
3413,310,26,4,6325.24,3,4,3,4,3434,Top Tier Loyalist
3414,362,163,2,3190.8199999999997,4,1,1,3,4113,Reactivated Spender
3415,303,103,2,2659.96,3,2,1,2,3212,Inactive Customer
3417,360,96,4,4296.72,4,2,3,3,4233,At Risk Customer
3418,341,221,2,1697.6799999999998,4,1,1,1,4111,Inactive Customer
3419,89,6,2,2017.15,1,4,1,2,1412,New Customer Low Value
3420,318,6,7,8881.04,3,4,4,4,3444,Top Tier Loyalist
3421,237,29,5,6513.95,2,4,4,4,2444,New Customer High Value
3422,328,33,3,3764.44,3,4,2,3,3423,Occasional Spender
3423,112,78,2,2197.44,1,3,1,2,1312,New Customer Low Value
3424,342,154,2,2940.52,4,2,1,2,4212,Inactive Customer
3425,340,25,5,5870.48,4,4,4,4,4444,Top Tier Loyalist
3426,361,46,4,5659.9,4,3,3,4,4334,Top Tier Loyalist
3427,236,106,2,2981.0299999999997,2,2,1,3,2213,New Customer High Potential
3428,92,92,1,1274.93,1,2,1,1,1211,New Customer Low Value
3429,284,122,2,2148.05,3,2,1,2,3212,Inactive Customer
343,342,134,5,6672.29,4,2,4,4,4244,At Risk Customer
3430,268,102,3,1184.44,2,2,2,1,2221,New Customer Low Value
3431,281,29,7,8505.35,2,4,4,4,2444,New Customer High Value
3432,321,107,5,6069.81,3,2,4,4,3244,At Risk Customer
3433,343,111,4,3792.78,4,2,3,3,4233,At Risk Customer
3434,178,151,2,2495.23,1,2,1,2,1212,New Customer Low Value
3435,362,179,3,3499.43,4,1,2,3,4123,Reactivated Spender
3436,334,23,5,4595.14,4,4,4,4,4444,Top Tier Loyalist
3437,228,103,2,3530.7,2,2,1,3,2213,New Customer High Potential
3438,294,222,3,3245.6099999999997,3,1,2,3,3123,Reactivated Spender
3439,279,83,3,2740.45,2,2,2,2,2222,New Customer Low Value
344,322,9,5,6631.34,3,4,4,4,3444,Top Tier Loyalist
3440,265,265,1,1555.58,2,1,1,1,2111,New Customer Low Value
3442,237,225,2,1411.9299999999998,2,1,1,1,2111,New Customer Low Value
3443,231,30,3,4735.28,2,4,2,4,2424,New Customer High Spender
3445,334,120,4,5369.3099999999995,4,2,3,4,4234,At Risk Customer
3446,5,5,1,792.9,1,4,1,1,1411,New Customer Low Value
3447,349,84,7,7460.52,4,2,4,4,4244,At Risk Customer
3448,233,50,3,3473.58,2,3,2,3,2323,New Customer High Spender
3449,150,150,1,642.31,1,2,1,1,1211,New Customer Low Value
345,300,288,2,1727.6,3,1,1,1,3111,Inactive Customer
3450,354,206,4,5282.38,4,1,3,4,4134,At Risk Customer
3451,224,16,4,5424.7,2,4,3,4,2434,New Customer High Value
3452,265,265,1,1577.53,2,1,1,1,2111,New Customer Low Value
3453,169,129,2,2455.52,1,2,1,2,1212,New Customer Low Value
3454,215,116,3,2523.31,2,2,2,2,2222,New Customer Low Value
3455,234,10,3,1448.0100000000002,2,4,2,1,2421,New Customer Low Value
3456,161,161,1,1538.99,1,1,1,1,1111,New Customer Low Value
3457,98,98,1,1793.43,1,2,1,2,1212,New Customer Low Value
3458,206,206,1,2005.66,1,1,1,2,1112,New Customer Low Value
3459,67,67,1,1890.39,1,3,1,2,1312,New Customer Low Value
346,318,114,5,5585.2,3,2,4,4,3244,At Risk Customer
3460,178,81,3,3614.63,1,3,2,3,1323,New Customer High Spender
3461,165,137,2,1687.05,1,2,1,1,1211,New Customer Low Value
3462,211,45,3,3119.54,2,3,2,3,2323,New Customer High Spender
3463,335,58,3,2921.33,4,3,2,2,4322,Occasional Spender
3465,282,125,5,5637.35,3,2,4,4,3244,At Risk Customer
3466,324,128,2,759.79,3,2,1,1,3211,Inactive Customer
3467,258,54,2,3049.92,2,3,1,3,2313,New Customer High Spender
3468,120,27,3,3113.17,1,4,2,3,1423,New Customer High Spender
3469,39,39,1,71.49,1,3,1,1,1311,New Customer Low Value
347,347,60,3,5245.719999999999,4,3,2,4,4324,Occasional Spender
3470,248,33,3,5494.379999999999,2,4,2,4,2424,New Customer High Spender
3471,245,184,2,1769.9,2,1,1,1,2111,New Customer Low Value
3472,327,169,3,3591.51,3,1,2,3,3123,Reactivated Spender
3473,85,85,1,1311.44,1,2,1,1,1211,New Customer Low Value
3474,171,72,5,4654.08,1,3,4,4,1344,New Customer High Value
3475,189,189,1,1228.07,1,1,1,1,1111,New Customer Low Value
3476,133,51,3,1795.47,1,3,2,2,1322,New Customer Low Value
3477,235,65,4,4141.78,2,3,3,3,2333,New Customer High Value
3478,206,41,3,3495.81,1,3,2,3,1323,New Customer High Spender
3479,287,66,4,4359.32,3,3,3,3,3333,Top Tier Loyalist
348,350,126,4,4567.33,4,2,3,4,4234,At Risk Customer
3480,63,63,1,1061.56,1,3,1,1,1311,New Customer Low Value
3481,181,55,4,3815.57,1,3,3,3,1333,New Customer High Value
3482,354,28,4,6438.67,4,4,3,4,4434,Top Tier Loyalist
3483,362,246,5,7661.05,4,1,4,4,4144,At Risk Customer
3484,306,103,2,2426.5299999999997,3,2,1,2,3212,Inactive Customer
3485,26,26,1,1890.39,1,4,1,2,1412,New Customer Low Value
3486,248,10,2,1858.71,2,4,1,2,2412,New Customer Low Value
3487,180,11,2,2536.32,1,4,1,2,1412,New Customer Low Value
3489,320,168,3,4378.71,3,1,2,3,3123,Reactivated Spender
349,283,283,1,1555.58,3,1,1,1,3111,Inactive Customer
3490,364,182,3,3339.04,4,1,2,3,4123,Reactivated Spender
3491,232,190,2,1186.0900000000001,2,1,1,1,2111,New Customer Low Value
3492,204,204,1,1073.07,1,1,1,1,1111,New Customer Low Value
3493,226,94,5,8288.52,2,2,4,4,2244,New Customer High Value
3494,114,5,2,2072.5,1,4,1,2,1412,New Customer Low Value
3495,352,14,3,2256.56,4,4,2,2,4422,Occasional Spender
3496,273,257,3,4150.74,2,1,2,3,2123,New Customer High Potential
3497,121,53,2,1978.77,1,3,1,2,1312,New Customer Low Value
3498,331,159,5,5076.71,3,1,4,4,3144,At Risk Customer
3499,309,52,4,5607.58,3,3,3,4,3334,Top Tier Loyalist
35,278,278,1,1292.84,2,1,1,1,2111,New Customer Low Value
350,218,5,3,3871.46,2,4,2,3,2423,New Customer High Spender
3500,356,292,2,2251.07,4,1,1,2,4112,Inactive Customer
351,12,12,1,1807.45,1,4,1,2,1412,New Customer Low Value
352,211,32,2,2173.15,2,4,1,2,2412,New Customer Low Value
353,329,24,9,11816.32,3,4,4,4,3444,Top Tier Loyalist
354,348,68,4,3602.73,4,3,3,3,4333,Top Tier Loyalist
355,281,46,3,3861.04,2,3,2,3,2323,New Customer High Spender
356,278,191,2,2146.04,2,1,1,2,2112,New Customer Low Value
357,251,39,5,5353.29,2,3,4,4,2344,New Customer High Value
358,71,71,1,1894.19,1,3,1,2,1312,New Customer Low Value
359,346,27,6,5768.49,4,4,4,4,4444,Top Tier Loyalist
360,219,126,2,2118.27,2,2,1,2,2212,New Customer Low Value
361,314,261,3,3726.3,3,1,2,3,3123,Reactivated Spender
362,90,90,1,416.98,1,2,1,1,1211,New Customer Low Value
363,315,15,5,9813.689999999999,3,4,4,4,3444,Top Tier Loyalist
364,134,87,2,2595.8100000000004,1,2,1,2,1212,New Customer Low Value
365,295,56,4,4135.62,3,3,3,3,3333,Top Tier Loyalist
366,341,188,2,3134.79,4,1,1,3,4113,Reactivated Spender
367,280,44,3,3435.46,2,3,2,3,2323,New Customer High Spender
368,332,18,5,5509.38,4,4,4,4,4444,Top Tier Loyalist
369,304,102,6,6412.15,3,2,4,4,3244,At Risk Customer
37,301,52,4,4801.75,3,3,3,4,3334,Top Tier Loyalist
370,347,112,5,4689.65,4,2,4,4,4244,At Risk Customer
371,102,102,1,2083.94,1,2,1,2,1212,New Customer Low Value
372,311,75,3,2232.2400000000002,3,3,2,2,3322,Occasional Spender
373,224,224,1,1466.68,2,1,1,1,2111,New Customer Low Value
374,29,14,2,2239.02,1,4,1,2,1412,New Customer Low Value
375,162,162,1,586.45,1,1,1,1,1111,New Customer Low Value
377,313,12,5,3660.09,3,4,4,3,3443,Top Tier Loyalist
378,342,141,4,3366.12,4,2,3,3,4233,At Risk Customer
38,342,342,1,71.49,4,1,1,1,4111,Inactive Customer
380,148,148,1,495.72,1,2,1,1,1211,New Customer Low Value
381,238,3,4,3513.38,2,4,3,3,2433,New Customer High Value
382,311,144,4,3538.43,3,2,3,3,3233,At Risk Customer
383,244,172,2,2345.37,2,1,1,2,2112,New Customer Low Value
384,303,86,2,2541.6,3,2,1,2,3212,Inactive Customer
385,241,107,2,1821.2399999999998,2,2,1,2,2212,New Customer Low Value
386,267,67,3,2956.79,2,3,2,3,2323,New Customer High Spender
387,32,32,1,1636.9,1,4,1,1,1411,New Customer Low Value
388,191,56,2,2109.38,1,3,1,2,1312,New Customer Low Value
389,306,114,3,659.4399999999999,3,2,2,1,3221,Inactive Customer
39,327,86,4,3524.65,3,2,3,3,3233,At Risk Customer
390,335,77,2,644.86,4,3,1,1,4311,Occasional Spender
391,341,57,3,2633.34,4,3,2,2,4322,Occasional Spender
392,262,139,3,3099.16,2,2,2,3,2223,New Customer High Potential
393,147,147,1,1555.58,1,2,1,1,1211,New Customer Low Value
394,356,108,3,2639.16,4,2,2,2,4222,Inactive Customer
395,273,273,1,533.51,2,1,1,1,2111,New Customer Low Value
396,346,92,2,1594.16,4,2,1,1,4211,Inactive Customer
397,331,46,3,2083.76,3,3,2,2,3322,Occasional Spender
398,105,105,1,533.51,1,2,1,1,1211,New Customer Low Value
399,287,94,3,4961.38,3,2,2,4,3224,Reactivated Spender
4,196,196,1,478.16,1,1,1,1,1111,New Customer Low Value
40,341,158,3,2535.07,4,1,2,2,4122,Inactive Customer
400,241,135,4,4254.0,2,2,3,3,2233,New Customer High Value
401,196,196,1,1216.14,1,1,1,1,1111,New Customer Low Value
402,240,57,3,3023.01,2,3,2,3,2323,New Customer High Spender
403,278,57,2,2178.0299999999997,2,3,1,2,2312,New Customer Low Value
404,266,179,3,4724.29,2,1,2,4,2124,New Customer High Potential
405,351,15,4,5071.17,4,4,3,4,4434,Top Tier Loyalist
406,338,138,2,1632.15,4,2,1,1,4211,Inactive Customer
407,330,129,3,3115.39,3,2,2,3,3223,Reactivated Spender
408,138,68,2,2075.62,1,3,1,2,1312,New Customer Low Value
409,199,199,1,235.63,1,1,1,1,1111,New Customer Low Value
41,260,30,5,5149.45,2,4,4,4,2444,New Customer High Value
410,134,7,3,3424.56,1,4,2,3,1423,New Customer High Spender
411,283,283,1,1231.15,3,1,1,1,3111,Inactive Customer
412,321,83,2,2497.73,3,2,1,2,3212,Inactive Customer
413,316,316,1,1555.58,3,1,1,1,3111,Inactive Customer
414,305,48,4,2336.23,3,3,3,2,3332,Price Conscious Buyers
415,294,249,2,3670.0,3,1,1,3,3113,Reactivated Spender
416,268,89,2,2279.6000000000004,2,2,1,2,2212,New Customer Low Value
417,310,176,2,3076.9300000000003,3,1,1,3,3113,Reactivated Spender
418,339,115,2,2407.6099999999997,4,2,1,2,4212,Inactive Customer
419,106,106,1,60.34,1,2,1,1,1211,New Customer Low Value
42,333,136,2,944.84,4,2,1,1,4211,Inactive Customer
420,288,78,4,3668.9900000000002,3,3,3,3,3333,Top Tier Loyalist
421,322,57,4,3910.92,3,3,3,3,3333,Top Tier Loyalist
422,181,181,1,1172.78,1,1,1,1,1111,New Customer Low Value
423,340,217,2,2345.58,4,1,1,2,4112,Inactive Customer
424,361,75,5,5983.65,4,3,4,4,4344,Top Tier Loyalist
425,250,26,3,4558.32,2,4,2,4,2424,New Customer High Spender
426,325,60,5,6733.66,3,3,4,4,3344,Top Tier Loyalist
427,178,178,1,1289.85,1,1,1,1,1111,New Customer Low Value
428,140,140,2,2016.92,1,2,1,2,1212,New Customer Low Value
429,354,186,2,1892.8300000000002,4,1,1,2,4112,Inactive Customer
43,327,62,3,1824.54,3,3,2,2,3322,Occasional Spender
430,255,66,3,3366.31,2,3,2,3,2323,New Customer High Spender
432,363,38,4,5127.3099999999995,4,3,3,4,4334,Top Tier Loyalist
433,315,16,3,3951.61,3,4,2,3,3423,Occasional Spender
436,125,51,2,1604.9499999999998,1,3,1,1,1311,New Customer Low Value
437,172,49,3,2627.4,1,3,2,2,1322,New Customer Low Value
438,180,52,4,5806.1900000000005,1,3,3,4,1334,New Customer High Value
439,138,100,3,4291.27,1,2,2,3,1223,New Customer High Potential
44,247,37,2,2890.4700000000003,2,4,1,2,2412,New Customer Low Value
440,152,12,3,3717.0099999999998,1,4,2,3,1423,New Customer High Spender
441,309,63,2,1965.68,3,3,1,2,3312,Occasional Spender
442,203,62,2,1142.72,1,3,1,1,1311,New Customer Low Value
443,307,5,3,2332.2799999999997,3,4,2,2,3422,Occasional Spender
444,204,75,3,3313.83,1,3,2,3,1323,New Customer High Spender
445,325,60,6,7981.42,3,3,4,4,3344,Top Tier Loyalist
446,315,53,5,6871.57,3,3,4,4,3344,Top Tier Loyalist
447,206,192,2,2587.74,1,1,1,2,1112,New Customer Low Value
448,357,283,3,3999.32,4,1,2,3,4123,Reactivated Spender
449,325,301,2,2122.07,3,1,1,2,3112,Inactive Customer
45,175,44,2,2840.84,1,3,1,2,1312,New Customer Low Value
450,90,90,1,1231.15,1,2,1,1,1211,New Customer Low Value
451,342,285,2,3312.01,4,1,1,3,4113,Reactivated Spender
452,259,25,3,3541.17,2,4,2,3,2423,New Customer High Spender
453,313,65,4,1475.15,3,3,3,1,3331,Price Conscious Buyers
454,154,52,2,2570.13,1,3,1,2,1312,New Customer Low Value
455,124,68,3,4076.17,1,3,2,3,1323,New Customer High Spender
456,362,89,2,2834.0099999999998,4,2,1,2,4212,Inactive Customer
457,272,116,3,4647.089999999999,2,2,2,4,2224,New Customer High Potential
458,346,33,4,3119.91,4,4,3,3,4433,Top Tier Loyalist
459,184,39,4,5424.47,1,3,3,4,1334,New Customer High Value
46,291,54,2,895.69,3,3,1,1,3311,Occasional Spender
460,357,319,2,1703.77,4,1,1,1,4111,Inactive Customer
461,233,21,5,7303.52,2,4,4,4,2444,New Customer High Value
462,325,161,4,5097.69,3,1,3,4,3134,At Risk Customer
463,286,68,3,4470.16,3,3,2,4,3324,Occasional Spender
464,270,10,5,6569.16,2,4,4,4,2444,New Customer High Value
465,151,5,3,1410.25,1,4,2,1,1421,New Customer Low Value
466,129,41,3,2349.8,1,3,2,2,1322,New Customer Low Value
467,364,276,3,3845.85,4,1,2,3,4123,Reactivated Spender
468,348,95,5,7193.37,4,2,4,4,4244,At Risk Customer
469,329,108,6,4621.5599999999995,3,2,4,4,3244,At Risk Customer
47,291,158,3,3188.2,3,1,2,3,3123,Reactivated Spender
471,49,49,1,71.49,1,3,1,1,1311,New Customer Low Value
472,347,50,4,4932.150000000001,4,3,3,4,4334,Top Tier Loyalist
473,323,116,5,6162.23,3,2,4,4,3244,At Risk Customer
474,98,98,1,1071.23,1,2,1,1,1211,New Customer Low Value
475,338,25,3,2468.71,4,4,2,2,4422,Occasional Spender
477,266,36,5,5899.43,2,4,4,4,2444,New Customer High Value
478,359,4,6,4525.070000000001,4,4,4,4,4444,Top Tier Loyalist
479,228,77,5,5854.75,2,3,4,4,2344,New Customer High Value
48,299,83,5,5705.75,3,2,4,4,3244,At Risk Customer
481,63,15,2,2156.44,1,4,1,2,1412,New Customer Low Value
482,323,145,6,5671.72,3,2,4,4,3244,At Risk Customer
483,41,41,1,569.56,1,3,1,1,1311,New Customer Low Value
484,65,20,2,3217.67,1,4,1,3,1413,New Customer High Spender
485,273,15,5,4919.77,2,4,4,4,2444,New Customer High Value
486,319,92,3,3612.85,3,2,2,3,3223,Reactivated Spender
487,352,352,1,416.98,4,1,1,1,4111,Inactive Customer
488,318,83,3,1693.33,3,2,2,1,3221,Inactive Customer
489,328,328,1,1777.8,3,1,1,1,3111,Inactive Customer
49,334,145,2,3556.3900000000003,4,2,1,3,4213,Reactivated Spender
490,243,146,3,4133.87,2,2,2,3,2223,New Customer High Potential
491,292,69,3,3584.37,3,3,2,3,3323,Occasional Spender
492,346,91,3,3302.7200000000003,4,2,2,3,4223,Reactivated Spender
495,362,188,3,2363.42,4,1,2,2,4122,Inactive Customer
496,188,46,2,1096.15,1,3,1,1,1311,New Customer Low Value
497,149,129,2,872.49,1,2,1,1,1211,New Customer Low Value
498,347,52,4,5920.98,4,3,3,4,4334,Top Tier Loyalist
499,359,56,7,5551.78,4,3,4,4,4344,Top Tier Loyalist
5,303,219,2,1861.4099999999999,3,1,1,2,3112,Inactive Customer
50,272,162,4,5057.13,2,1,3,4,2134,New Customer High Value
500,309,76,4,5519.93,3,3,3,4,3334,Top Tier Loyalist
501,214,183,2,1980.48,2,1,1,2,2112,New Customer Low Value
502,337,300,2,1545.54,4,1,1,1,4111,Inactive Customer
503,215,84,3,3981.04,2,2,2,3,2223,New Customer High Potential
504,281,176,4,4730.59,2,1,3,4,2134,New Customer High Value
505,190,123,2,2019.02,1,2,1,2,1212,New Customer Low Value
506,321,87,5,7714.38,3,2,4,4,3244,At Risk Customer
507,330,37,5,6057.1,3,4,4,4,3444,Top Tier Loyalist
508,348,258,3,3538.98,4,1,2,3,4123,Reactivated Spender
509,355,90,5,5657.05,4,2,4,4,4244,At Risk Customer
51,357,58,4,4809.6900000000005,4,3,3,4,4334,Top Tier Loyalist
510,60,60,1,1555.58,1,3,1,1,1311,New Customer Low Value
511,222,222,1,1073.07,2,1,1,1,2111,New Customer Low Value
512,339,96,3,3700.44,4,2,2,3,4223,Reactivated Spender
513,362,15,3,3603.16,4,4,2,3,4423,Occasional Spender
514,264,124,3,4610.6900000000005,2,2,2,4,2224,New Customer High Potential
515,287,28,4,6781.43,3,4,3,4,3434,Top Tier Loyalist
516,360,20,3,3499.56,4,4,2,3,4423,Occasional Spender
517,11,11,1,543.39,1,4,1,1,1411,New Customer Low Value
518,262,262,1,1661.92,2,1,1,1,2111,New Customer Low Value
519,305,106,2,2179.94,3,2,1,2,3212,Inactive Customer
52,295,28,2,2134.31,3,4,1,2,3412,Occasional Spender
521,219,155,2,1849.5700000000002,2,2,1,2,2212,New Customer Low Value
522,310,42,4,3520.19,3,3,3,3,3333,Top Tier Loyalist
523,364,19,4,4340.95,4,4,3,3,4433,Top Tier Loyalist
524,347,139,6,5228.08,4,2,4,4,4244,At Risk Customer
525,224,142,4,4597.9,2,2,3,4,2234,New Customer High Value
526,248,155,2,1900.13,2,2,1,2,2212,New Customer Low Value
527,44,44,1,1890.39,1,3,1,2,1312,New Customer Low Value
528,322,249,4,4528.16,3,1,3,4,3134,At Risk Customer
529,283,13,4,4429.64,3,4,3,3,3433,Top Tier Loyalist
53,358,314,2,3070.69,4,1,1,3,4113,Reactivated Spender
530,177,177,1,1890.39,1,1,1,2,1112,New Customer Low Value
531,331,254,3,1829.65,3,1,2,2,3122,Inactive Customer
532,331,58,4,3962.5099999999998,3,3,3,3,3333,Top Tier Loyalist
533,176,3,2,2205.3599999999997,1,4,1,2,1412,New Customer Low Value
534,346,7,6,5173.889999999999,4,4,4,4,4444,Top Tier Loyalist
536,84,84,1,748.17,1,2,1,1,1211,New Customer Low Value
537,232,50,2,2362.24,2,3,1,2,2312,New Customer Low Value
538,359,158,4,3953.5699999999997,4,1,3,3,4133,At Risk Customer
539,239,121,3,3196.05,2,2,2,3,2223,New Customer High Potential
54,309,80,5,6620.16,3,3,4,4,3344,Top Tier Loyalist
540,304,80,5,3203.4900000000002,3,3,4,3,3343,Top Tier Loyalist
541,205,138,2,3122.0600000000004,1,2,1,3,1213,New Customer High Potential
542,321,80,3,3841.7200000000003,3,3,2,3,3323,Occasional Spender
543,210,170,2,1529.78,2,1,1,1,2111,New Customer Low Value
544,356,292,3,2435.23,4,1,2,2,4122,Inactive Customer
545,347,229,2,3985.66,4,1,1,3,4113,Reactivated Spender
546,333,155,2,3506.4799999999996,4,2,1,3,4213,Reactivated Spender
547,354,75,6,5913.53,4,3,4,4,4344,Top Tier Loyalist
548,355,11,5,6193.27,4,4,4,4,4444,Top Tier Loyalist
549,324,41,6,6151.78,3,3,4,4,3344,Top Tier Loyalist
55,357,139,4,2035.29,4,2,3,2,4232,At Risk Customer
550,121,121,1,1842.92,1,2,1,2,1212,New Customer Low Value
551,214,205,2,2074.25,2,1,1,2,2112,New Customer Low Value
552,160,160,1,71.49,1,1,1,1,1111,New Customer Low Value
553,312,20,2,1761.8899999999999,3,4,1,1,3411,Occasional Spender
554,148,57,2,2234.89,1,3,1,2,1312,New Customer Low Value
555,256,256,1,1812.75,2,1,1,2,2112,New Customer Low Value
556,210,148,2,3235.9,2,2,1,3,2213,New Customer High Potential
557,326,326,1,1762.96,3,1,1,1,3111,Inactive Customer
558,335,165,2,2898.21,4,1,1,2,4112,Inactive Customer
559,142,7,3,4058.52,1,4,2,3,1423,New Customer High Spender
56,298,3,3,2158.1499999999996,3,4,2,2,3422,Occasional Spender
560,57,42,2,1727.23,1,3,1,1,1311,New Customer Low Value
561,173,29,2,764.65,1,4,1,1,1411,New Customer Low Value
562,338,236,2,2741.61,4,1,1,2,4112,Inactive Customer
563,265,34,5,3023.29,2,4,4,3,2443,New Customer High Value
564,360,53,3,3381.06,4,3,2,3,4323,Occasional Spender
565,223,113,3,5125.13,2,2,2,4,2224,New Customer High Potential
566,53,53,1,1228.07,1,3,1,1,1311,New Customer Low Value
567,211,88,2,600.84,2,2,1,1,2211,New Customer Low Value
568,332,202,3,1894.57,4,1,2,2,4122,Inactive Customer
569,357,357,1,2091.47,4,1,1,2,4112,Inactive Customer
57,51,36,2,2583.19,1,4,1,2,1412,New Customer Low Value
570,120,120,1,60.34,1,2,1,1,1211,New Customer Low Value
571,333,333,1,1065.03,4,1,1,1,4111,Inactive Customer
572,305,106,2,2330.1099999999997,3,2,1,2,3212,Inactive Customer
573,106,106,1,980.37,1,2,1,1,1211,New Customer Low Value
574,320,286,2,1288.42,3,1,1,1,3111,Inactive Customer
575,275,249,2,1998.31,2,1,1,2,2112,New Customer Low Value
576,279,8,4,7674.71,2,4,3,4,2434,New Customer High Value
577,232,3,5,4823.68,2,4,4,4,2444,New Customer High Value
578,294,200,5,4771.4400000000005,3,1,4,4,3144,At Risk Customer
579,361,146,7,7264.93,4,2,4,4,4244,At Risk Customer
58,191,40,4,3998.2,1,3,3,3,1333,New Customer High Value
580,363,239,2,1016.53,4,1,1,1,4111,Inactive Customer
581,132,54,2,2832.11,1,3,1,2,1312,New Customer Low Value
582,164,164,1,499.53,1,1,1,1,1111,New Customer Low Value
583,90,32,3,2901.91,1,4,2,2,1422,New Customer Low Value
584,312,133,3,3223.63,3,2,2,3,3223,Reactivated Spender
585,334,98,4,3487.71,4,2,3,3,4233,At Risk Customer
586,314,91,3,3834.28,3,2,2,3,3223,Reactivated Spender
587,191,54,3,3254.15,1,3,2,3,1323,New Customer High Spender
588,225,225,1,1720.7,2,1,1,1,2111,New Customer Low Value
