customer_id,length,recency,frequency,monetary,L_score,R_score,F_score,M_score,LRFM_score_combined,LRFM_segment_combined
3363,5,5,1,1635.3,1,4,1,1,1411,New Customer Low Value
3364,251,121,3,3034.66,2,2,2,3,2223,New Customer High Potential
3365,360,331,2,2334.33,4,1,1,2,4112,Inactive Customer
3366,198,45,3,3393.49,1,3,2,3,1323,New Customer High Spender
3367,344,228,2,3094.5699999999997,4,1,1,3,4113,Reactivated Spender
3368,30,30,1,1807.45,1,4,1,2,1412,New Customer Low Value
3369,307,135,3,3253.4700000000003,3,2,2,3,3223,Reactivated Spender
337,347,38,5,4830.91,4,3,4,4,4344,Top Tier Loyalist
3370,343,126,4,5166.1,4,2,3,4,4234,At Risk Customer
3371,311,203,2,1865.19,3,1,1,2,3112,Inactive Customer
3372,357,32,3,3659.84,4,4,2,3,4423,Occasional Spender
3373,251,45,2,2331.88,2,3,1,2,2312,New Customer Low Value
3374,197,2,3,4356.05,1,4,2,3,1423,New Customer High Spender
3375,253,22,2,3036.5099999999998,2,4,1,3,2413,New Customer High Spender
3376,305,140,3,3196.62,3,2,2,3,3223,Reactivated Spender
3377,298,142,3,2630.79,3,2,2,2,3222,Inactive Customer
3378,180,56,3,2560.3,1,3,2,2,1322,New Customer Low Value
3379,345,272,3,3973.24,4,1,2,3,4123,Reactivated Spender
338,197,197,1,1466.68,1,1,1,1,1111,New Customer Low Value
3380,155,64,3,3974.88,1,3,2,3,1323,New Customer High Spender
3381,363,251,3,5249.26,4,1,2,4,4124,Reactivated Spender
3382,285,20,6,7312.97,3,4,4,4,3444,Top Tier Loyalist
3383,347,297,2,501.83000000000004,4,1,1,1,4111,Inactive Customer
3384,340,30,5,7174.14,4,4,4,4,4444,Top Tier Loyalist
3385,281,55,2,864.52,2,3,1,1,2311,New Customer Low Value
3386,289,286,2,1570.63,3,1,1,1,3111,Inactive Customer
3387,264,140,2,2801.66,2,2,1,2,2212,New Customer Low Value
3388,322,226,4,5784.3099999999995,3,1,3,4,3134,At Risk Customer
3389,285,55,3,4137.25,3,3,2,3,3323,Occasional Spender
3390,294,19,4,4362.93,3,4,3,3,3433,Top Tier Loyalist
3391,94,94,1,202.62,1,2,1,1,1211,New Customer Low Value
3392,75,75,1,574.64,1,3,1,1,1311,New Customer Low Value
3393,185,3,3,3577.3500000000004,1,4,2,3,1423,New Customer High Spender
3394,304,34,4,4349.06,3,4,3,3,3433,Top Tier Loyalist
3395,177,10,4,5941.34,1,4,3,4,1434,New Customer High Value
3396,251,72,2,586.65,2,3,1,1,2311,New Customer Low Value
3397,217,217,1,1635.3,2,1,1,1,2111,New Customer Low Value
3398,339,231,3,3167.46,4,1,2,3,4123,Reactivated Spender
3399,271,200,2,2230.37,2,1,1,2,2112,New Customer Low Value
34,321,103,6,8279.34,3,2,4,4,3244,At Risk Customer
340,363,31,7,7505.2699999999995,4,4,4,4,4444,Top Tier Loyalist
3400,158,158,1,290.62,1,2,1,1,1211,New Customer Low Value
3401,107,107,1,1148.64,1,2,1,1,1211,New Customer Low Value
3402,202,86,4,4066.54,1,2,3,3,1233,New Customer High Value
3403,333,158,3,2880.72,4,2,2,2,4222,Inactive Customer
3404,128,128,1,1148.64,1,2,1,1,1211,New Customer Low Value
3405,299,53,4,4322.45,3,3,3,3,3333,Top Tier Loyalist
3406,291,47,6,6480.17,3,3,4,4,3344,Top Tier Loyalist
3407,319,19,3,4999.4,3,4,2,4,3424,Occasional Spender
3408,240,23,5,4452.78,2,4,4,3,2443,New Customer High Value
3409,214,128,2,596.07,2,2,1,1,2211,New Customer Low Value
341,360,360,1,1555.58,4,1,1,1,4111,Inactive Customer
3411,191,191,1,1977.36,1,1,1,2,1112,New Customer Low Value
3412,218,45,2,2941.88,2,3,1,2,2312,New Customer Low Value
3414,293,293,1,1483.2,3,1,1,1,3111,Inactive Customer
3415,270,120,3,5134.38,2,2,2,4,2224,New Customer High Potential
3416,238,123,3,2184.42,2,2,2,2,2222,New Customer Low Value
3417,221,145,4,4269.33,2,2,3,3,2233,New Customer High Value
3418,321,91,3,2946.19,3,2,2,2,3222,Inactive Customer
3419,305,305,1,2091.47,3,1,1,2,3112,Inactive Customer
342,180,94,3,1960.04,1,2,2,2,1222,New Customer Low Value
3420,268,160,4,5004.41,2,2,3,4,2234,New Customer High Value
3421,339,223,5,5486.25,4,1,4,4,4144,At Risk Customer
3422,221,60,2,1870.54,2,3,1,2,2312,New Customer Low Value
3423,264,227,2,864.06,2,1,1,1,2111,New Customer Low Value
3425,19,19,1,416.98,1,4,1,1,1411,New Customer Low Value
3426,220,213,2,2745.67,2,1,1,2,2112,New Customer Low Value
3427,350,2,6,9542.14,4,4,4,4,4444,Top Tier Loyalist
3429,240,213,2,1175.9,2,1,1,1,2111,New Customer Low Value
343,319,218,3,2412.87,3,1,2,2,3122,Inactive Customer
3430,360,64,4,4624.8,4,3,3,4,4334,Top Tier Loyalist
3431,327,218,3,4168.62,3,1,2,3,3123,Reactivated Spender
3432,264,166,3,3132.04,2,1,2,3,2123,New Customer High Potential
3433,325,1,6,6679.0599999999995,3,4,4,4,3444,Top Tier Loyalist
3434,245,65,3,3225.29,2,3,2,3,2323,New Customer High Spender
3435,332,137,2,2884.59,4,2,1,2,4212,Inactive Customer
3436,264,134,2,3494.97,2,2,1,3,2213,New Customer High Potential
3437,340,255,3,3400.1699999999996,4,1,2,3,4123,Reactivated Spender
3438,228,175,2,1962.4,2,1,1,2,2112,New Customer Low Value
3439,131,75,3,3127.7599999999998,1,3,2,3,1323,New Customer High Spender
344,244,50,4,4755.53,2,3,3,4,2334,New Customer High Value
3440,286,33,4,3471.12,3,4,3,3,3433,Top Tier Loyalist
3441,340,139,5,4864.98,4,2,4,4,4244,At Risk Customer
3442,221,204,2,3217.67,2,1,1,3,2113,New Customer High Potential
3443,351,156,3,1993.73,4,2,2,2,4222,Inactive Customer
3444,284,40,2,3281.0299999999997,2,3,1,3,2313,New Customer High Spender
3445,317,15,2,2622.88,3,4,1,2,3412,Occasional Spender
3446,28,28,1,235.63,1,4,1,1,1411,New Customer Low Value
3447,289,133,3,4236.15,3,2,2,3,3223,Reactivated Spender
3448,259,11,2,1783.46,2,4,1,2,2412,New Customer Low Value
3449,249,195,3,3580.88,2,1,2,3,2123,New Customer High Potential
345,359,20,5,5718.54,4,4,4,4,4444,Top Tier Loyalist
3450,270,99,2,2078.3900000000003,2,2,1,2,2212,New Customer Low Value
3451,276,26,5,1714.47,2,4,4,1,2441,2441
3452,3,3,1,1231.15,1,4,1,1,1411,New Customer Low Value
3453,271,73,4,3838.5200000000004,2,3,3,3,2333,New Customer High Value
3454,239,209,2,3038.0699999999997,2,1,1,3,2113,New Customer High Potential
3455,364,318,3,3226.12,4,1,2,3,4123,Reactivated Spender
3456,125,64,2,2667.9,1,3,1,2,1312,New Customer Low Value
3457,320,231,2,933.03,3,1,1,1,3111,Inactive Customer
3458,328,109,2,2549.05,3,2,1,2,3212,Inactive Customer
3459,190,180,2,2273.65,1,1,1,2,1112,New Customer Low Value
346,343,13,4,3289.16,4,4,3,3,4433,Top Tier Loyalist
3460,336,210,5,7087.21,4,1,4,4,4144,At Risk Customer
3461,358,139,5,6714.16,4,2,4,4,4244,At Risk Customer
3462,238,22,2,2273.21,2,4,1,2,2412,New Customer Low Value
3463,202,202,1,100.35,1,1,1,1,1111,New Customer Low Value
3464,210,210,1,1142.89,2,1,1,1,2111,New Customer Low Value
3465,282,73,4,3355.06,2,3,3,3,2333,New Customer High Value
3466,69,69,1,1661.92,1,3,1,1,1311,New Customer Low Value
3467,243,6,4,5242.49,2,4,3,4,2434,New Customer High Value
3468,280,2,3,3724.6,2,4,2,3,2423,New Customer High Spender
3469,210,147,2,2278.16,2,2,1,2,2212,New Customer Low Value
347,256,151,4,7114.54,2,2,3,4,2234,New Customer High Value
3470,364,3,5,8631.87,4,4,4,4,4444,Top Tier Loyalist
3471,310,149,2,2867.58,3,2,1,2,3212,Inactive Customer
3472,325,6,3,3309.19,3,4,2,3,3423,Occasional Spender
3473,226,13,3,4176.2,2,4,2,3,2423,New Customer High Spender
3475,323,4,3,2557.85,3,4,2,2,3422,Occasional Spender
3476,258,167,2,458.78999999999996,2,1,1,1,2111,New Customer Low Value
3477,307,97,3,4176.2,3,2,2,3,3223,Reactivated Spender
3478,98,30,3,2949.6800000000003,1,4,2,2,1422,New Customer Low Value
3479,205,32,2,1655.85,1,4,1,1,1411,New Customer Low Value
348,313,192,2,995.25,3,1,1,1,3111,Inactive Customer
3480,339,17,3,3598.2,4,4,2,3,4423,Occasional Spender
3481,312,241,3,1172.8400000000001,3,1,2,1,3121,Inactive Customer
3482,294,72,4,5403.38,3,3,3,4,3334,Top Tier Loyalist
3483,118,118,1,416.98,1,2,1,1,1211,New Customer Low Value
3484,316,80,4,5980.28,3,3,3,4,3334,Top Tier Loyalist
3485,301,301,1,360.4,3,1,1,1,3111,Inactive Customer
3486,190,22,2,2863.37,1,4,1,2,1412,New Customer Low Value
3487,228,228,1,1179.0,2,1,1,1,2111,New Customer Low Value
3488,70,18,2,2167.79,1,4,1,2,1412,New Customer Low Value
3489,339,109,3,3921.44,4,2,2,3,4223,Reactivated Spender
349,348,167,4,3064.3500000000004,4,1,3,3,4133,At Risk Customer
3490,288,167,2,1400.6599999999999,3,1,1,1,3111,Inactive Customer
3491,332,246,2,1965.58,4,1,1,2,4112,Inactive Customer
3492,119,81,2,3068.36,1,3,1,3,1313,New Customer High Spender
3493,290,290,1,1765.3,3,1,1,1,3111,Inactive Customer
3494,267,160,2,3050.21,2,2,1,3,2213,New Customer High Potential
3495,341,285,4,6370.09,4,1,3,4,4134,At Risk Customer
3496,299,299,1,574.64,3,1,1,1,3111,Inactive Customer
3497,110,110,1,1765.3,1,2,1,1,1211,New Customer Low Value
3498,128,128,1,100.35,1,2,1,1,1211,New Customer Low Value
3499,353,193,3,2065.9,4,1,2,2,4122,Inactive Customer
35,276,93,3,2889.44,2,2,2,2,2222,New Customer Low Value
350,268,45,3,856.6700000000001,2,3,2,1,2321,New Customer Low Value
3500,354,145,4,2671.34,4,2,3,2,4232,At Risk Customer
351,72,72,1,1024.66,1,3,1,1,1311,New Customer Low Value
352,340,26,4,6360.12,4,4,3,4,4434,Top Tier Loyalist
353,340,272,2,1904.77,4,1,1,2,4112,Inactive Customer
354,184,150,2,1789.3799999999999,1,2,1,2,1212,New Customer Low Value
355,327,291,2,812.98,3,1,1,1,3111,Inactive Customer
356,269,62,3,3619.86,2,3,2,3,2323,New Customer High Spender
357,326,16,3,3425.9300000000003,3,4,2,3,3423,Occasional Spender
358,307,307,1,235.63,3,1,1,1,3111,Inactive Customer
359,340,9,4,2796.14,4,4,3,2,4432,Price Conscious Buyers
36,267,164,2,1781.04,2,1,1,2,2112,New Customer Low Value
360,331,9,3,3951.12,4,4,2,3,4423,Occasional Spender
361,354,147,4,2866.37,4,2,3,2,4232,At Risk Customer
362,247,114,3,1195.53,2,2,2,1,2221,New Customer Low Value
363,246,246,1,1807.45,2,1,1,2,2112,New Customer Low Value
364,291,12,4,4195.58,3,4,3,3,3433,Top Tier Loyalist
365,324,51,3,4052.67,3,3,2,3,3323,Occasional Spender
366,364,116,4,2732.3199999999997,4,2,3,2,4232,At Risk Customer
367,320,72,2,1633.1200000000001,3,3,1,1,3311,Occasional Spender
368,296,14,4,3790.6800000000003,3,4,3,3,3433,Top Tier Loyalist
369,200,147,2,3124.2,1,2,1,3,1213,New Customer High Potential
37,244,8,5,6489.96,2,4,4,4,2444,New Customer High Value
370,323,148,2,2944.3,3,2,1,2,3212,Inactive Customer
371,302,10,4,4775.86,3,4,3,4,3434,Top Tier Loyalist
372,162,32,5,4638.18,1,4,4,4,1444,New Customer High Value
374,309,108,4,5517.620000000001,3,2,3,4,3234,At Risk Customer
375,267,92,3,2873.88,2,2,2,2,2222,New Customer Low Value
376,270,44,3,1981.8899999999999,2,3,2,2,2322,New Customer Low Value
377,343,7,7,6560.93,4,4,4,4,4444,Top Tier Loyalist
378,250,125,3,2461.79,2,2,2,2,2222,New Customer Low Value
379,170,146,2,2849.83,1,2,1,2,1212,New Customer Low Value
38,140,51,3,4431.1,1,3,2,3,1323,New Customer High Spender
380,361,36,7,9765.87,4,4,4,4,4444,Top Tier Loyalist
381,331,117,4,4506.42,4,2,3,3,4233,At Risk Customer
382,169,36,3,2998.49,1,4,2,2,1422,New Customer Low Value
383,52,52,1,1577.53,1,3,1,1,1311,New Customer Low Value
384,173,122,3,2526.64,1,2,2,2,1222,New Customer Low Value
385,339,79,7,8936.99,4,3,4,4,4344,Top Tier Loyalist
386,224,136,2,2488.65,2,2,1,2,2212,New Customer Low Value
387,202,123,2,3666.2,1,2,1,3,1213,New Customer High Potential
388,317,317,1,748.17,3,1,1,1,3111,Inactive Customer
389,330,288,3,3288.9900000000002,4,1,2,3,4123,Reactivated Spender
39,346,35,8,7712.54,4,4,4,4,4444,Top Tier Loyalist
390,258,199,2,1185.6999999999998,2,1,1,1,2111,New Customer Low Value
391,226,226,1,499.53,2,1,1,1,2111,New Customer Low Value
392,326,102,4,5058.4400000000005,3,2,3,4,3234,At Risk Customer
393,318,318,1,1172.78,3,1,1,1,3111,Inactive Customer
394,351,46,5,5179.58,4,3,4,4,4344,Top Tier Loyalist
395,360,31,5,6037.83,4,4,4,4,4444,Top Tier Loyalist
396,305,30,4,4966.530000000001,3,4,3,4,3434,Top Tier Loyalist
397,331,141,3,2557.34,4,2,2,2,4222,Inactive Customer
398,354,13,5,3554.58,4,4,4,3,4443,Top Tier Loyalist
399,255,253,2,1862.52,2,1,1,2,2112,New Customer Low Value
4,272,272,1,569.56,2,1,1,1,2111,New Customer Low Value
40,254,15,2,2347.3599999999997,2,4,1,2,2412,New Customer Low Value
400,321,321,1,12.01,3,1,1,1,3111,Inactive Customer
401,301,30,6,6262.54,3,4,4,4,3444,Top Tier Loyalist
402,336,76,3,5125.21,4,3,2,4,4324,Occasional Spender
403,253,100,3,2050.41,2,2,2,2,2222,New Customer Low Value
404,340,19,5,4378.09,4,4,4,3,4443,Top Tier Loyalist
405,120,80,2,2397.71,1,3,1,2,1312,New Customer Low Value
406,317,107,3,3690.7999999999997,3,2,2,3,3223,Reactivated Spender
407,349,10,6,4722.4400000000005,4,4,4,4,4444,Top Tier Loyalist
408,312,18,3,3177.35,3,4,2,3,3423,Occasional Spender
409,228,14,3,3374.48,2,4,2,3,2423,New Customer High Spender
41,341,257,3,3420.65,4,1,2,3,4123,Reactivated Spender
410,324,22,4,2048.34,3,4,3,2,3432,Price Conscious Buyers
411,325,188,4,3899.09,3,1,3,3,3133,At Risk Customer
412,28,28,1,543.39,1,4,1,1,1411,New Customer Low Value
413,359,168,4,3751.05,4,1,3,3,4133,At Risk Customer
414,356,191,2,2434.2200000000003,4,1,1,2,4112,Inactive Customer
416,195,179,2,834.87,1,1,1,1,1111,New Customer Low Value
417,312,71,6,6828.72,3,3,4,4,3344,Top Tier Loyalist
418,191,29,4,3890.5299999999997,1,4,3,3,1433,New Customer High Value
419,362,15,6,7857.09,4,4,4,4,4444,Top Tier Loyalist
42,211,112,2,991.62,2,2,1,1,2211,New Customer Low Value
420,338,60,6,7411.55,4,3,4,4,4344,Top Tier Loyalist
421,311,306,2,3312.01,3,1,1,3,3113,Reactivated Spender
422,324,134,3,4292.22,3,2,2,3,3223,Reactivated Spender
423,293,142,3,2713.04,3,2,2,2,3222,Inactive Customer
424,356,356,1,1873.97,4,1,1,2,4112,Inactive Customer
425,353,245,4,6366.91,4,1,3,4,4134,At Risk Customer
426,287,93,3,1882.81,3,2,2,2,3222,Inactive Customer
427,271,110,3,3388.7,2,2,2,3,2223,New Customer High Potential
428,355,52,6,6992.53,4,3,4,4,4344,Top Tier Loyalist
429,341,19,5,4844.55,4,4,4,4,4444,Top Tier Loyalist
43,361,82,6,4750.05,4,3,4,4,4344,Top Tier Loyalist
430,274,125,3,4128.2,2,2,2,3,2223,New Customer High Potential
431,139,99,2,3232.46,1,2,1,3,1213,New Customer High Potential
432,327,22,4,4109.75,3,4,3,3,3433,Top Tier Loyalist
433,280,25,5,5010.29,2,4,4,4,2444,New Customer High Value
434,320,298,2,1945.46,3,1,1,2,3112,Inactive Customer
435,332,103,4,5669.1,4,2,3,4,4234,At Risk Customer
436,98,98,1,1769.64,1,2,1,2,1212,New Customer Low Value
437,172,137,3,2968.3599999999997,1,2,2,2,1222,New Customer Low Value
438,356,69,4,6971.1,4,3,3,4,4334,Top Tier Loyalist
439,289,186,2,1120.8600000000001,3,1,1,1,3111,Inactive Customer
44,258,36,5,4606.93,2,4,4,4,2444,New Customer High Value
440,335,31,5,4056.04,4,4,4,3,4443,Top Tier Loyalist
441,357,357,1,945.04,4,1,1,1,4111,Inactive Customer
442,328,14,5,4571.96,3,4,4,4,3444,Top Tier Loyalist
443,257,206,4,5193.65,2,1,3,4,2134,New Customer High Value
444,363,46,4,3833.2799999999997,4,3,3,3,4333,Top Tier Loyalist
445,303,25,5,6611.8,3,4,4,4,3444,Top Tier Loyalist
446,316,123,3,3811.54,3,2,2,3,3223,Reactivated Spender
447,161,1,3,3687.3,1,4,2,3,1423,New Customer High Spender
448,302,189,2,2085.74,3,1,1,2,3112,Inactive Customer
449,308,134,4,4118.88,3,2,3,3,3233,At Risk Customer
45,134,134,1,71.49,1,2,1,1,1211,New Customer Low Value
450,161,83,2,2582.82,1,3,1,2,1312,New Customer Low Value
451,300,67,4,2613.51,3,3,3,2,3332,Price Conscious Buyers
452,207,196,2,331.26,2,1,1,1,2111,New Customer Low Value
453,271,42,4,4745.06,2,3,3,4,2334,New Customer High Value
454,298,50,5,7092.6900000000005,3,3,4,4,3344,Top Tier Loyalist
456,260,239,3,3427.63,2,1,2,3,2123,New Customer High Potential
457,297,164,2,1906.43,3,1,1,2,3112,Inactive Customer
458,27,27,1,495.72,1,4,1,1,1411,New Customer Low Value
459,225,225,1,1024.66,2,1,1,1,2111,New Customer Low Value
46,233,89,3,4027.45,2,2,2,3,2223,New Customer High Potential
460,77,77,1,1894.19,1,3,1,2,1312,New Customer Low Value
461,132,27,3,3063.34,1,4,2,3,1423,New Customer High Spender
462,364,143,2,2733.1000000000004,4,2,1,2,4212,Inactive Customer
463,293,112,3,2147.75,3,2,2,2,3222,Inactive Customer
464,350,350,1,1720.7,4,1,1,1,4111,Inactive Customer
465,312,234,3,3356.66,3,1,2,3,3123,Reactivated Spender
466,273,188,4,4247.72,2,1,3,3,2133,New Customer High Value
467,312,170,4,5239.68,3,1,3,4,3134,At Risk Customer
468,289,289,1,71.49,3,1,1,1,3111,Inactive Customer
469,312,102,4,2945.1000000000004,3,2,3,2,3232,At Risk Customer
47,348,36,4,4833.8099999999995,4,4,3,4,4434,Top Tier Loyalist
470,341,10,7,7158.48,4,4,4,4,4444,Top Tier Loyalist
471,354,59,5,6172.13,4,3,4,4,4344,Top Tier Loyalist
472,339,339,1,1057.51,4,1,1,1,4111,Inactive Customer
473,346,117,4,5871.39,4,2,3,4,4234,At Risk Customer
474,99,99,1,1036.59,1,2,1,1,1211,New Customer Low Value
475,335,60,4,2662.54,4,3,3,2,4332,Price Conscious Buyers
476,238,10,4,4416.9,2,4,3,3,2433,New Customer High Value
478,336,165,3,4355.860000000001,4,1,2,3,4123,Reactivated Spender
479,315,123,4,2926.49,3,2,3,2,3232,At Risk Customer
48,328,225,3,3948.37,3,1,2,3,3123,Reactivated Spender
480,248,18,2,3179.31,2,4,1,3,2413,New Customer High Spender
482,339,76,4,6198.41,4,3,3,4,4334,Top Tier Loyalist
483,350,44,6,7802.55,4,3,4,4,4344,Top Tier Loyalist
484,350,159,2,2059.7,4,2,1,2,4212,Inactive Customer
485,155,155,1,742.54,1,2,1,1,1211,New Customer Low Value
486,296,221,2,3710.73,3,1,1,3,3113,Reactivated Spender
487,140,140,1,1458.17,1,2,1,1,1211,New Customer Low Value
488,147,28,3,2523.46,1,4,2,2,1422,New Customer Low Value
489,361,125,4,3672.89,4,2,3,3,4233,At Risk Customer
49,294,37,2,2081.1,3,3,1,2,3312,Occasional Spender
490,308,54,6,5752.88,3,3,4,4,3344,Top Tier Loyalist
491,259,86,4,2556.3,2,2,3,2,2232,New Customer Budget Spender
492,90,90,1,1945.43,1,2,1,2,1212,New Customer Low Value
493,214,76,3,607.78,2,3,2,1,2321,New Customer Low Value
494,304,134,2,2288.8999999999996,3,2,1,2,3212,Inactive Customer
495,316,129,3,3756.7200000000003,3,2,2,3,3223,Reactivated Spender
496,346,255,2,2516.04,4,1,1,2,4112,Inactive Customer
497,315,60,2,1899.66,3,3,1,2,3312,Occasional Spender
498,134,8,3,3913.9700000000003,1,4,2,3,1423,New Customer High Spender
499,349,228,4,3408.65,4,1,3,3,4133,At Risk Customer
5,247,17,4,4041.79,2,4,3,3,2433,New Customer High Value
50,348,27,3,2305.14,4,4,2,2,4422,Occasional Spender
500,345,25,4,3861.99,4,4,3,3,4433,Top Tier Loyalist
501,251,251,1,495.72,2,1,1,1,2111,New Customer Low Value
502,300,167,2,2026.4900000000002,3,1,1,2,3112,Inactive Customer
503,122,122,1,12.01,1,2,1,1,1211,New Customer Low Value
5034,362,85,3,1519.92,4,2,2,1,4221,Inactive Customer
504,325,137,4,2415.08,3,2,3,2,3232,At Risk Customer
505,258,15,3,4437.39,2,4,2,3,2423,New Customer High Spender
506,238,57,5,6493.87,2,3,4,4,2344,New Customer High Value
507,276,78,2,1510.56,2,3,1,1,2311,New Customer Low Value
508,156,156,1,1812.75,1,2,1,2,1212,New Customer Low Value
509,222,222,1,360.4,2,1,1,1,2111,New Customer Low Value
51,364,56,4,4857.77,4,3,3,4,4334,Top Tier Loyalist
510,357,357,1,1777.8,4,1,1,2,4112,Inactive Customer
511,241,12,3,1635.23,2,4,2,1,2421,New Customer Low Value
512,363,363,1,533.51,4,1,1,1,4111,Inactive Customer
513,344,253,2,2354.88,4,1,1,2,4112,Inactive Customer
514,247,154,2,2790.37,2,2,1,2,2212,New Customer Low Value
515,355,15,4,4252.22,4,4,3,3,4433,Top Tier Loyalist
516,358,76,7,5522.14,4,3,4,4,4344,Top Tier Loyalist
517,267,174,5,4539.72,2,1,4,4,2144,New Customer High Value
518,330,288,2,1627.07,4,1,1,1,4111,Inactive Customer
519,268,56,2,2290.91,2,3,1,2,2312,New Customer Low Value
52,354,5,5,7972.26,4,4,4,4,4444,Top Tier Loyalist
520,351,17,5,2566.04,4,4,4,2,4442,Price Conscious Buyers
523,244,230,2,2144.26,2,1,1,2,2112,New Customer Low Value
524,320,320,1,1172.78,3,1,1,1,3111,Inactive Customer
525,285,120,4,5774.78,3,2,3,4,3234,At Risk Customer
526,176,176,1,774.53,1,1,1,1,1111,New Customer Low Value
527,203,203,1,586.45,1,1,1,1,1111,New Customer Low Value
528,307,135,2,3108.6000000000004,3,2,1,3,3213,Reactivated Spender
529,350,286,2,1606.58,4,1,1,1,4111,Inactive Customer
53,305,8,3,2402.05,3,4,2,2,3422,Occasional Spender
530,174,163,2,926.4,1,1,1,1,1111,New Customer Low Value
531,255,62,3,3861.93,2,3,2,3,2323,New Customer High Spender
532,29,29,1,1762.96,1,4,1,1,1411,New Customer Low Value
533,294,47,4,6004.74,3,3,3,4,3334,Top Tier Loyalist
534,327,269,2,3049.92,3,1,1,3,3113,Reactivated Spender
535,158,74,2,1679.29,1,3,1,1,1311,New Customer Low Value
536,49,33,2,3128.0599999999995,1,4,1,3,1413,New Customer High Spender
537,232,232,1,544.05,2,1,1,1,2111,New Customer Low Value
538,91,5,2,3762.57,1,4,1,3,1413,New Customer High Spender
539,362,37,5,3992.34,4,3,4,3,4343,Top Tier Loyalist
54,293,68,2,3193.5,3,3,1,3,3313,Occasional Spender
540,221,221,1,1216.14,2,1,1,1,2111,New Customer Low Value
541,329,241,3,3121.97,4,1,2,3,4123,Reactivated Spender
542,346,39,3,2557.73,4,3,2,2,4322,Occasional Spender
543,348,1,3,3076.02,4,4,2,3,4423,Occasional Spender
544,174,174,1,1793.43,1,1,1,2,1112,New Customer Low Value
545,344,7,4,4711.7,4,4,3,4,4434,Top Tier Loyalist
546,320,38,3,3658.42,3,3,2,3,3323,Occasional Spender
548,108,22,2,1303.98,1,4,1,1,1411,New Customer Low Value
549,97,78,2,1820.0,1,3,1,2,1312,New Customer Low Value
55,276,47,4,4718.92,2,3,3,4,2334,New Customer High Value
550,202,15,4,2703.6499999999996,1,4,3,2,1432,1432
551,326,153,2,1648.13,3,2,1,1,3211,Inactive Customer
552,305,198,3,2888.78,3,1,2,2,3122,Inactive Customer
553,211,43,4,5151.29,2,3,3,4,2334,New Customer High Value
554,39,39,1,71.49,1,3,1,1,1311,New Customer Low Value
555,363,166,3,3448.98,4,1,2,3,4123,Reactivated Spender
556,189,10,3,3724.43,1,4,2,3,1423,New Customer High Spender
557,182,182,1,71.49,1,1,1,1,1111,New Customer Low Value
558,244,36,4,2774.67,2,4,3,2,2432,2432
559,256,256,1,71.16,2,1,1,1,2111,New Customer Low Value
56,316,238,4,2902.71,3,1,3,2,3132,At Risk Customer
560,310,113,4,5306.030000000001,3,2,3,4,3234,At Risk Customer
561,318,35,4,5011.57,3,4,3,4,3434,Top Tier Loyalist
562,354,37,3,945.33,4,3,2,1,4321,Occasional Spender
563,287,71,2,2469.46,3,3,1,2,3312,Occasional Spender
564,137,12,3,4034.48,1,4,2,3,1423,New Customer High Spender
565,362,105,7,7329.21,4,2,4,4,4244,At Risk Customer
566,361,307,2,1665.1599999999999,4,1,1,1,4111,Inactive Customer
567,181,61,2,1020.78,1,3,1,1,1311,New Customer Low Value
568,297,92,4,3131.38,3,2,3,3,3233,At Risk Customer
569,234,99,3,5468.86,2,2,2,4,2224,New Customer High Potential
57,345,39,4,6165.56,4,3,3,4,4334,Top Tier Loyalist
570,262,36,5,6927.65,2,4,4,4,2444,New Customer High Value
571,255,73,2,2653.5,2,3,1,2,2312,New Customer Low Value
572,137,14,4,3042.54,1,4,3,3,1433,New Customer High Value
573,258,258,1,1469.44,2,1,1,1,2111,New Customer Low Value
574,322,278,2,3469.37,3,1,1,3,3113,Reactivated Spender
576,205,26,2,1800.71,1,4,1,2,1412,New Customer Low Value
577,316,126,6,5691.32,3,2,4,4,3244,At Risk Customer
578,320,243,2,1529.66,3,1,1,1,3111,Inactive Customer
579,71,53,2,3185.41,1,3,1,3,1313,New Customer High Spender
58,238,21,4,2969.11,2,4,3,2,2432,2432
580,284,25,3,3439.75,2,4,2,3,2423,New Customer High Spender
581,172,135,2,2765.08,1,2,1,2,1212,New Customer Low Value
582,265,150,3,3663.5299999999997,2,2,2,3,2223,New Customer High Potential
583,93,93,1,1228.07,1,2,1,1,1211,New Customer Low Value
584,356,356,1,175.89,4,1,1,1,4111,Inactive Customer
585,293,224,2,3510.9700000000003,3,1,1,3,3113,Reactivated Spender
586,313,313,1,1769.64,3,1,1,2,3112,Inactive Customer
587,219,66,4,5369.72,2,3,3,4,2334,New Customer High Value
588,327,20,4,4332.63,3,4,3,3,3433,Top Tier Loyalist
589,358,11,2,1873.09,4,4,1,2,4412,Occasional Spender
59,65,23,2,1434.48,1,4,1,1,1411,New Customer Low Value
590,361,111,7,8050.84,4,2,4,4,4244,At Risk Customer
591,334,334,1,642.31,4,1,1,1,4111,Inactive Customer
593,342,246,3,2797.74,4,1,2,2,4122,Inactive Customer
594,270,47,4,4882.64,2,3,3,4,2334,New Customer High Value
596,176,97,2,3406.54,1,2,1,3,1213,New Customer High Potential
597,257,257,1,183.86,2,1,1,1,2111,New Customer Low Value
598,269,132,4,2954.37,2,2,3,2,2232,New Customer Budget Spender
599,236,193,2,3116.13,2,1,1,3,2113,New Customer High Potential
6,337,106,3,2358.94,4,2,2,2,4222,Inactive Customer
